lagoslakeid,lake_rsvr_class
467253,RSVR
467255,NL
467256,RSVR
467258,NL
467259,NL
467260,NL
467263,NL
467266,NL
467272,NL
467274,NL
467276,RSVR
467277,RSVR
467278,RSVR
467280,NL
467282,NL
467283,NL
467284,NL
467286,RSVR
467291,NL
467294,NL
467295,NL
467297,NL
467298,RSVR
467300,NL
467301,NL
467306,NL
467309,RSVR
467310,NL
467316,NL
467319,NL
467321,NL
467325,NL
467331,NL
467334,NL
467338,NL
467339,RSVR
467346,RSVR
467355,NL
467358,RSVR
467360,RSVR
467361,NL
467367,NL
467373,RSVR
467376,RSVR
467377,NL
467379,NL
467380,RSVR
467381,NL
467382,RSVR
467383,NL
467387,RSVR
467391,RSVR
467392,RSVR
467396,NL
467403,RSVR
467404,NL
467405,NL
467407,NL
467409,RSVR
467411,NL
467414,NL
467422,NL
467424,NL
467429,NL
467431,NL
467435,RSVR
467441,NL
467446,RSVR
467448,RSVR
467454,RSVR
467459,NL
467463,NL
467464,NL
467465,RSVR
467469,NL
467472,RSVR
467473,RSVR
467474,NL
467480,NL
467488,RSVR
467490,RSVR
467491,NL
467493,NL
467495,RSVR
467499,RSVR
467501,NL
467502,RSVR
467504,NL
467506,NL
467508,NL
467513,NL
467514,NL
467517,NL
467520,RSVR
467521,NL
467522,RSVR
467523,RSVR
467524,NL
467525,NL
467526,RSVR
467541,NL
467545,NL
467547,NL
467551,RSVR
467553,RSVR
467560,NL
467562,NL
467571,NL
467576,NL
467577,NL
467583,RSVR
467584,RSVR
467585,RSVR
467586,RSVR
467587,RSVR
467588,RSVR
467592,RSVR
467593,NL
467604,NL
467605,NL
467609,NL
467610,NL
467611,RSVR
467612,RSVR
467613,NL
467614,NL
467616,NL
467620,RSVR
467622,NL
467625,RSVR
467631,NL
467632,NL
467634,NL
467636,NL
467642,RSVR
467646,NL
467651,NL
467654,RSVR
467655,NL
467656,NL
467659,NL
467661,NL
467665,NL
467668,NL
467669,NL
467671,NL
467679,NL
467690,NL
467691,RSVR
467692,NL
467695,NL
467696,NL
467700,NL
467701,NL
467702,RSVR
467703,NL
467708,NL
467713,NL
467715,NL
467716,RSVR
467717,NL
467718,RSVR
467719,NL
467720,RSVR
467721,RSVR
467733,NL
467736,RSVR
467737,NL
467739,NL
467741,NL
467743,NL
467747,NL
467752,NL
467753,NL
467759,RSVR
467764,NL
467765,RSVR
467770,NL
467771,NL
467774,NL
467776,RSVR
467777,RSVR
467778,RSVR
467779,NL
467780,RSVR
467781,NL
467782,NL
467784,RSVR
467785,RSVR
467786,NL
467792,NL
467793,NL
467795,RSVR
467796,NL
467797,NL
467798,RSVR
467800,RSVR
467801,NL
467802,NL
467810,NL
467819,NL
467820,RSVR
467821,NL
467824,RSVR
467827,NL
467828,NL
467829,NL
467830,NL
467837,RSVR
467844,NL
467851,NL
467853,RSVR
467855,NL
467856,NL
467858,NL
467861,NL
467866,NL
467871,RSVR
467873,NL
467874,NL
467875,RSVR
467877,NL
467881,NL
467887,RSVR
467889,NL
467892,NL
467895,NL
467896,RSVR
467897,RSVR
467898,RSVR
467899,NL
467900,NL
467901,RSVR
467902,NL
467903,NL
467904,RSVR
467906,NL
467910,RSVR
467911,RSVR
467916,RSVR
467918,RSVR
467922,NL
467925,NL
467927,NL
467929,NL
467933,RSVR
467937,NL
467938,NL
467940,NL
467943,NL
467947,RSVR
467949,NL
467951,NL
467954,NL
467960,NL
467965,RSVR
467966,RSVR
467967,RSVR
467968,NL
467969,RSVR
467973,RSVR
467980,RSVR
467984,RSVR
467985,RSVR
467986,NL
467987,NL
467988,NL
467989,NL
467990,NL
467998,RSVR
468001,RSVR
468003,NL
468006,NL
468009,NL
468012,RSVR
468014,RSVR
468016,NL
468017,RSVR
468018,NL
468021,NL
468026,NL
468029,NL
468033,NL
468035,NL
468036,RSVR
468037,NL
468039,RSVR
468044,NL
468045,NL
468047,NL
468052,RSVR
468053,NL
468054,RSVR
468056,NL
468058,NL
468062,NL
468067,NL
468068,NL
468069,RSVR
468070,NL
468071,NL
468076,NL
468080,NL
468087,NL
468089,RSVR
468091,RSVR
468095,NL
468096,NL
468100,NL
468102,NL
468111,NL
468112,NL
468113,NL
468115,NL
468116,NL
468117,NL
468122,NL
468123,RSVR
468130,RSVR
468132,NL
468137,NL
468143,NL
468145,NL
468146,RSVR
468147,RSVR
468148,NL
468150,NL
468151,RSVR
468154,RSVR
468156,NL
468163,NL
468164,NL
468170,RSVR
468171,NL
468172,NL
468173,RSVR
468185,NL
468191,NL
468196,NL
468202,RSVR
468204,NL
468205,RSVR
468207,NL
468208,RSVR
468213,NL
468215,RSVR
468217,RSVR
468218,RSVR
468221,NL
468223,NL
468224,NL
468226,RSVR
468227,NL
468237,NL
468239,NL
468240,NL
468241,NL
468242,NL
468250,NL
468251,NL
468253,RSVR
468257,NL
468258,NL
468264,NL
468266,RSVR
468275,NL
468284,NL
468285,NL
468290,NL
468297,RSVR
468303,NL
468307,NL
468309,RSVR
468310,NL
468317,RSVR
468318,RSVR
468319,RSVR
468324,RSVR
468327,NL
468328,NL
468331,NL
468342,NL
468344,RSVR
468346,RSVR
468347,NL
468355,RSVR
468356,RSVR
468357,NL
468359,RSVR
468361,RSVR
468363,RSVR
468370,NL
468373,NL
468375,RSVR
468378,NL
468383,NL
468384,NL
468385,NL
468386,RSVR
468392,NL
468393,RSVR
468396,NL
468399,RSVR
468400,NL
468412,NL
468415,NL
468416,RSVR
468417,RSVR
468418,RSVR
468419,RSVR
468420,NL
468422,RSVR
468424,RSVR
468426,NL
468430,RSVR
468433,NL
468435,RSVR
468438,NL
468441,NL
468442,NL
468444,RSVR
468446,NL
468448,RSVR
468451,NL
468455,NL
468456,NL
468459,NL
468461,NL
468462,RSVR
468470,RSVR
468476,RSVR
468477,RSVR
468480,NL
468486,NL
468488,NL
468494,RSVR
468495,NL
468497,NL
468499,NL
468501,NL
468502,RSVR
468512,NL
468514,NL
468516,RSVR
468524,NL
468537,NL
468541,RSVR
468543,RSVR
468544,RSVR
468545,NL
468546,RSVR
468547,RSVR
468551,NL
468556,NL
468557,NL
468563,RSVR
468566,RSVR
468567,RSVR
468568,NL
468569,NL
468570,RSVR
468580,NL
468582,RSVR
468583,NL
468588,NL
468592,NL
468596,NL
468597,NL
468598,NL
468601,RSVR
468604,RSVR
468610,NL
468612,NL
468613,RSVR
468616,NL
468617,NL
468619,NL
468622,RSVR
468624,RSVR
468628,NL
468630,RSVR
468644,RSVR
468657,NL
468658,NL
468659,NL
468660,NL
468662,NL
468663,NL
468669,NL
468670,RSVR
468674,NL
468678,RSVR
468688,RSVR
468690,NL
468699,NL
468700,NL
468703,NL
468704,NL
468708,NL
468709,RSVR
468714,RSVR
468716,RSVR
468718,NL
468722,NL
468726,NL
468727,NL
468728,NL
468729,NL
468730,NL
468731,NL
468733,RSVR
468739,RSVR
468740,RSVR
468741,NL
468742,NL
468747,NL
468749,RSVR
468751,NL
468765,RSVR
468767,RSVR
468774,RSVR
468781,RSVR
468784,NL
468785,NL
468789,RSVR
468790,RSVR
468796,NL
468797,NL
468802,RSVR
468812,RSVR
468818,NL
468820,RSVR
468826,RSVR
468827,RSVR
468835,NL
468837,NL
468838,RSVR
468842,RSVR
468845,NL
468851,NL
468852,NL
468856,NL
468859,RSVR
468866,NL
468868,NL
468870,NL
468872,NL
468880,NL
468884,NL
468889,NL
468891,NL
468895,NL
468900,NL
468914,RSVR
468915,RSVR
468916,RSVR
468917,RSVR
468918,RSVR
468924,RSVR
468927,RSVR
468932,RSVR
468934,NL
468936,NL
468942,NL
468948,NL
468949,NL
468959,NL
468962,NL
468971,NL
468976,RSVR
468982,NL
468983,NL
468999,NL
469003,NL
469004,NL
469005,RSVR
469006,RSVR
469011,NL
469012,RSVR
469015,NL
469016,NL
469020,RSVR
469021,RSVR
469023,NL
469037,NL
469039,RSVR
469043,RSVR
469044,NL
469046,NL
469048,NL
469051,NL
469058,NL
469062,NL
469066,NL
469068,NL
469069,NL
469070,NL
469071,NL
469085,NL
469086,NL
469088,RSVR
469089,RSVR
469090,RSVR
469091,RSVR
469095,RSVR
469098,RSVR
469099,RSVR
469110,RSVR
469115,RSVR
469117,RSVR
469123,NL
469128,NL
469131,RSVR
469134,NL
469143,NL
469145,RSVR
469146,RSVR
469148,RSVR
469150,RSVR
469154,NL
469166,NL
469167,NL
469168,RSVR
469170,RSVR
469180,NL
469182,RSVR
469184,RSVR
469185,RSVR
469188,NL
469190,RSVR
469192,RSVR
469197,NL
469205,NL
469214,RSVR
469234,NL
469237,NL
469240,RSVR
469242,NL
469244,NL
469249,NL
469250,NL
469253,NL
469259,NL
469265,NL
469267,RSVR
469269,RSVR
469270,NL
469271,NL
469272,RSVR
469278,NL
469280,NL
469285,NL
469286,NL
469287,NL
469289,RSVR
469302,NL
469305,NL
469307,NL
469309,RSVR
469310,NL
469313,NL
469314,RSVR
469319,NL
469322,NL
469323,RSVR
469330,NL
469331,NL
469333,NL
469336,NL
469338,RSVR
469339,NL
469344,RSVR
469349,NL
469350,NL
469355,NL
469369,RSVR
469374,NL
469375,NL
469376,NL
469377,NL
469382,NL
469384,NL
469388,NL
469389,NL
469393,NL
469406,RSVR
469407,RSVR
469422,NL
469429,NL
469430,NL
469434,RSVR
469436,RSVR
469445,RSVR
469447,RSVR
469449,NL
469457,RSVR
469458,RSVR
469460,NL
469461,NL
469464,NL
469466,RSVR
469470,RSVR
469478,NL
469483,RSVR
469486,NL
469487,RSVR
469488,RSVR
469492,RSVR
469495,NL
469496,NL
469510,NL
469511,NL
469517,NL
469528,NL
469529,RSVR
469530,RSVR
469531,RSVR
469532,NL
469540,NL
469545,RSVR
469547,NL
469548,NL
469550,NL
469553,NL
469554,RSVR
469557,NL
469564,RSVR
469565,RSVR
469566,RSVR
469568,RSVR
469569,NL
469572,NL
469574,NL
469576,RSVR
469579,RSVR
469580,NL
469581,NL
469585,NL
469589,RSVR
469591,RSVR
469592,NL
469593,RSVR
469594,RSVR
469598,RSVR
469599,RSVR
469600,NL
469603,NL
469605,NL
469611,RSVR
469614,RSVR
469621,RSVR
469624,RSVR
469628,NL
469632,NL
469633,RSVR
469635,NL
469642,NL
469645,RSVR
469646,RSVR
469648,NL
469650,NL
469652,RSVR
469653,RSVR
469658,RSVR
469665,NL
469667,RSVR
469670,RSVR
469679,RSVR
469682,RSVR
469684,NL
469687,RSVR
469689,NL
469692,RSVR
469693,RSVR
469694,RSVR
469695,RSVR
469696,NL
469697,RSVR
469698,RSVR
469700,RSVR
469702,NL
469705,NL
469707,RSVR
469708,RSVR
469709,NL
469710,RSVR
469711,RSVR
469712,RSVR
469714,NL
469716,NL
469718,NL
469719,NL
469720,RSVR
469722,RSVR
469723,NL
469724,NL
469726,NL
469732,RSVR
469734,NL
469740,RSVR
469743,NL
469746,NL
469753,NL
469754,NL
469755,NL
469759,RSVR
469761,RSVR
469763,NL
469774,RSVR
469780,RSVR
469781,RSVR
469783,RSVR
469786,RSVR
469792,NL
469800,RSVR
469804,NL
469806,NL
469807,RSVR
469811,NL
469817,NL
469819,RSVR
469820,NL
469821,NL
469825,RSVR
469826,NL
469827,RSVR
469828,RSVR
469829,NL
469831,RSVR
469833,RSVR
469837,RSVR
469838,NL
469840,NL
469841,RSVR
469842,NL
469849,NL
469860,NL
469865,RSVR
469867,RSVR
469869,NL
469871,RSVR
469874,NL
469876,NL
469884,NL
469887,RSVR
469888,RSVR
469889,NL
469892,RSVR
469894,RSVR
469907,RSVR
469908,RSVR
469909,RSVR
469910,NL
469912,RSVR
469916,NL
469917,RSVR
469920,NL
469921,RSVR
469924,NL
469929,RSVR
469941,NL
469942,NL
469956,NL
469957,NL
469960,NL
469964,NL
469965,NL
469966,RSVR
469967,RSVR
469968,RSVR
469969,RSVR
469971,RSVR
469972,RSVR
469974,NL
469983,RSVR
469984,NL
469988,NL
469989,RSVR
469990,NL
469994,RSVR
469997,RSVR
469998,RSVR
470001,NL
470002,NL
470012,NL
470014,RSVR
470015,NL
470025,RSVR
470031,NL
470038,NL
470045,NL
470046,NL
470047,RSVR
470057,RSVR
470063,NL
470068,RSVR
470070,NL
470072,RSVR
470074,NL
470075,NL
470076,NL
470077,NL
470080,NL
470083,NL
470084,RSVR
470085,RSVR
470087,NL
470088,NL
470089,RSVR
470091,RSVR
470093,RSVR
470094,RSVR
470097,RSVR
470100,NL
470101,RSVR
470104,NL
470105,RSVR
470118,RSVR
470119,RSVR
470121,NL
470146,RSVR
470153,NL
470157,NL
470165,NL
470166,RSVR
470168,RSVR
470169,RSVR
470171,NL
470174,NL
470177,NL
470178,NL
470180,NL
470194,NL
470199,RSVR
470201,RSVR
470204,NL
470205,RSVR
470206,NL
470211,RSVR
470212,NL
470219,RSVR
470222,NL
470228,NL
470232,NL
470234,RSVR
470235,RSVR
470237,NL
470239,NL
470240,NL
470243,RSVR
470248,NL
470249,NL
470254,RSVR
470256,NL
470259,NL
470270,NL
470274,RSVR
470276,NL
470282,RSVR
470290,RSVR
470292,NL
470295,NL
470299,RSVR
470306,NL
470309,NL
470315,NL
470316,RSVR
470318,NL
470319,NL
470322,NL
470324,RSVR
470325,NL
470328,NL
470329,RSVR
470330,NL
470333,NL
470335,RSVR
470339,RSVR
470341,NL
470342,NL
470344,NL
470351,RSVR
470357,NL
470359,RSVR
470360,RSVR
470366,RSVR
470374,NL
470376,RSVR
470386,NL
470387,NL
470394,NL
470403,NL
470405,NL
470407,NL
470411,NL
470416,NL
470419,NL
470421,NL
470422,RSVR
470423,NL
470424,NL
470425,NL
470426,NL
470430,RSVR
470431,RSVR
470432,NL
470435,NL
470437,RSVR
470440,RSVR
470441,NL
470443,NL
470444,RSVR
470445,RSVR
470450,NL
470451,NL
470453,NL
470455,NL
470465,RSVR
470472,NL
470473,NL
470475,NL
470477,RSVR
470479,RSVR
470480,NL
470484,NL
470486,RSVR
470488,RSVR
470494,NL
470495,NL
470496,RSVR
470497,NL
470501,NL
470505,NL
470506,NL
470508,NL
470513,NL
470518,RSVR
470519,RSVR
470521,NL
470522,RSVR
470526,NL
470533,NL
470542,NL
470546,NL
470548,NL
470552,NL
470553,NL
470554,RSVR
470555,NL
470560,NL
470561,NL
470562,NL
470563,NL
470564,RSVR
470565,NL
470570,RSVR
470571,NL
470574,NL
470576,NL
470580,NL
470581,NL
470584,NL
470589,NL
470593,NL
470597,NL
470598,NL
470600,NL
470605,NL
470608,NL
470609,RSVR
470611,NL
470614,NL
470615,NL
470616,NL
470619,NL
470620,NL
470622,NL
470623,NL
470628,RSVR
470629,NL
470630,NL
470631,NL
470632,NL
470637,NL
470639,NL
470643,NL
470648,NL
470649,NL
470652,NL
470653,NL
470654,NL
470656,NL
470663,NL
470664,NL
470667,NL
470670,NL
470674,NL
470675,NL
470679,NL
470680,NL
470682,NL
470685,RSVR
470688,NL
470690,NL
470692,NL
470693,NL
470700,NL
470701,NL
470703,NL
470704,NL
470708,NL
470709,NL
470711,RSVR
470712,RSVR
470713,RSVR
470714,NL
470715,RSVR
470716,NL
470717,RSVR
470720,RSVR
470727,NL
470729,NL
470741,NL
470743,NL
470744,NL
470746,NL
470751,NL
470752,NL
470753,RSVR
470754,NL
470755,NL
470758,NL
470759,NL
470762,RSVR
470763,NL
470764,NL
470765,NL
470773,NL
470774,RSVR
470775,NL
470776,NL
470781,NL
470786,NL
470787,NL
470790,NL
470793,NL
470794,NL
470797,NL
470798,NL
470802,NL
470803,RSVR
470807,NL
470808,NL
470810,RSVR
470813,NL
470815,NL
470816,NL
470817,NL
470819,NL
470820,NL
470822,NL
470825,NL
470827,NL
470832,NL
470837,RSVR
470839,NL
470840,NL
470843,NL
470845,RSVR
470847,NL
470848,NL
470853,NL
470857,RSVR
470862,NL
470866,NL
470868,RSVR
470872,NL
470873,NL
470874,NL
470875,NL
470876,NL
470877,NL
470879,NL
470880,RSVR
470882,RSVR
470883,NL
470886,NL
470887,NL
470888,NL
470898,NL
470899,NL
470902,NL
470903,NL
470907,NL
470908,NL
470909,NL
470913,RSVR
470915,RSVR
470916,NL
470918,NL
470920,NL
470922,NL
470923,RSVR
470924,NL
470926,NL
470927,NL
470928,NL
470931,RSVR
470932,NL
470934,NL
470936,NL
470937,NL
470942,NL
470943,NL
470945,NL
470948,NL
470949,NL
470950,NL
470951,NL
470955,NL
470958,NL
470959,NL
470961,NL
470962,NL
470967,NL
470968,NL
470973,RSVR
470974,RSVR
470975,NL
470976,RSVR
470977,RSVR
470978,NL
470979,RSVR
470984,NL
470985,NL
470990,NL
470994,NL
470995,NL
470997,NL
470998,NL
470999,RSVR
471002,NL
471008,RSVR
471009,NL
471010,NL
471012,NL
471015,RSVR
471016,NL
471021,RSVR
471024,NL
471025,NL
471026,NL
471028,RSVR
471030,NL
471033,NL
471038,NL
471042,NL
471045,RSVR
471046,RSVR
471052,NL
471058,NL
471063,RSVR
471071,RSVR
471072,NL
471073,RSVR
471074,NL
471075,RSVR
471080,RSVR
471081,NL
471082,NL
471083,RSVR
471084,RSVR
471085,RSVR
471088,RSVR
471091,RSVR
471093,NL
471095,RSVR
471098,NL
471101,NL
471106,RSVR
471109,NL
471117,NL
471120,NL
471121,NL
471122,RSVR
471123,RSVR
471126,NL
471130,NL
471133,NL
471142,NL
471144,NL
471156,RSVR
471158,NL
471160,NL
471162,NL
471164,NL
471165,NL
471166,NL
471170,NL
471174,NL
471176,RSVR
471177,NL
471180,NL
471181,NL
471188,NL
471192,NL
471194,NL
471195,NL
471196,NL
471199,NL
471202,NL
471204,NL
471205,NL
471206,NL
471207,NL
471211,NL
471212,NL
471213,NL
471215,NL
471216,NL
471218,NL
471219,NL
471221,NL
471222,NL
471223,RSVR
471224,NL
471225,NL
471226,RSVR
471227,RSVR
471228,RSVR
471229,RSVR
471238,NL
471239,NL
471240,NL
471244,NL
471245,RSVR
471254,NL
471263,RSVR
471264,NL
471265,NL
471266,NL
471267,RSVR
471268,RSVR
471269,NL
471270,NL
471273,RSVR
471274,NL
471275,NL
471286,NL
471289,NL
471291,RSVR
471299,NL
471300,RSVR
471302,NL
471303,NL
471305,RSVR
471310,NL
471317,NL
471318,NL
471320,NL
471321,RSVR
471323,NL
471325,NL
471326,NL
471332,NL
471334,RSVR
471339,NL
471340,NL
471341,NL
471343,NL
471348,NL
471351,RSVR
471352,NL
471353,NL
471356,NL
471357,NL
471358,NL
471360,RSVR
471369,RSVR
471370,NL
471376,NL
471378,NL
471384,NL
471389,NL
471390,NL
471397,NL
471399,NL
471402,NL
471407,NL
471411,NL
471416,NL
471417,NL
471418,NL
471420,NL
471421,NL
471423,NL
471426,RSVR
471427,NL
471429,NL
471430,NL
471431,RSVR
471432,NL
471433,NL
471437,NL
471442,NL
471443,NL
471450,NL
471452,NL
471455,NL
471456,NL
471457,NL
471462,RSVR
471464,NL
471465,NL
471466,NL
471467,NL
471469,NL
471470,NL
471471,NL
471472,NL
471473,NL
471475,NL
471478,NL
471479,NL
471480,RSVR
471485,RSVR
471486,RSVR
471487,RSVR
471495,NL
471498,RSVR
471501,RSVR
471509,RSVR
471511,NL
471515,NL
471516,NL
471518,NL
471519,NL
471523,NL
471526,RSVR
471530,RSVR
471534,NL
471535,NL
471536,NL
471538,NL
471542,NL
471543,RSVR
471548,RSVR
471551,NL
471558,NL
471563,NL
471567,NL
471568,NL
471585,RSVR
471586,RSVR
471587,NL
471588,RSVR
471589,NL
471590,NL
471594,RSVR
471595,NL
471596,NL
471599,NL
471606,NL
471608,NL
471609,NL
471611,NL
471618,NL
471619,NL
471624,RSVR
471625,NL
471626,RSVR
471627,NL
471635,RSVR
471636,RSVR
471637,NL
471642,NL
471649,NL
471650,NL
471655,NL
471657,NL
471659,RSVR
471660,NL
471662,NL
471663,NL
471668,NL
471669,NL
471670,NL
471675,NL
471676,NL
471677,RSVR
471679,NL
471685,NL
471689,NL
471691,NL
471692,RSVR
471700,NL
471701,NL
471703,NL
471704,NL
471706,NL
471709,NL
471717,NL
471719,NL
471722,NL
471725,NL
471726,NL
471727,NL
471728,NL
471729,NL
471733,NL
471740,NL
471743,RSVR
471744,NL
471745,RSVR
471746,RSVR
471757,NL
471761,NL
471764,NL
471765,NL
471774,NL
471780,RSVR
471783,RSVR
471784,NL
471785,RSVR
471787,NL
471788,RSVR
471789,NL
471791,RSVR
471794,NL
471795,NL
471796,NL
471799,RSVR
471800,NL
471801,RSVR
471802,RSVR
471803,NL
471805,NL
471810,NL
471812,NL
471815,NL
471816,RSVR
471820,NL
471823,NL
471824,NL
471828,NL
471834,RSVR
471836,RSVR
471841,NL
471843,NL
471844,NL
471845,NL
471847,NL
471848,NL
471850,RSVR
471851,NL
471854,NL
471856,NL
471860,NL
471861,NL
471864,NL
471868,NL
471871,NL
471874,RSVR
471877,RSVR
471878,NL
471879,RSVR
471881,NL
471882,NL
471887,NL
471889,RSVR
471892,NL
471902,NL
471905,NL
471907,NL
471919,NL
471920,NL
471922,NL
471928,NL
471931,NL
471932,NL
471934,NL
471938,NL
471948,NL
471954,NL
471955,NL
471956,NL
471959,NL
471960,NL
471962,NL
471964,NL
471970,NL
471972,NL
471976,NL
471977,NL
471979,NL
471980,NL
471982,NL
471983,NL
471985,NL
471988,NL
471990,NL
471992,NL
471994,RSVR
471996,NL
471997,NL
471999,NL
472000,RSVR
472001,RSVR
472002,RSVR
472003,RSVR
472004,RSVR
472005,RSVR
472006,RSVR
472010,NL
472011,NL
472013,NL
472015,NL
472016,NL
472021,NL
472027,NL
472029,RSVR
472034,RSVR
472036,NL
472038,NL
472042,NL
472044,NL
472047,RSVR
472050,NL
472052,NL
472053,NL
472058,RSVR
472066,NL
472067,RSVR
472075,NL
472077,NL
472078,NL
472080,RSVR
472083,NL
472084,NL
472085,RSVR
472086,RSVR
472089,NL
472091,NL
472100,NL
472101,NL
472105,RSVR
472110,NL
472117,NL
472118,NL
472123,RSVR
472126,NL
472127,NL
472131,NL
472132,RSVR
472141,NL
472142,NL
472144,NL
472145,NL
472146,NL
472147,NL
472150,NL
472153,NL
472156,NL
472157,NL
472160,NL
472162,NL
472165,NL
472167,NL
472171,NL
472172,RSVR
472174,RSVR
472175,NL
472177,NL
472183,NL
472184,NL
472186,NL
472189,NL
472193,NL
472199,NL
472201,NL
472203,NL
472205,NL
472206,RSVR
472215,NL
472217,NL
472222,NL
472223,NL
472224,NL
472225,NL
472227,NL
472229,NL
472230,NL
472232,NL
472233,NL
472235,NL
472236,NL
472239,NL
472242,NL
472244,NL
472245,NL
472248,NL
472249,NL
472253,NL
472255,NL
472257,NL
472259,NL
472260,RSVR
472261,NL
472265,NL
472266,NL
472267,NL
472268,RSVR
472270,RSVR
472271,RSVR
472272,RSVR
472273,RSVR
472274,NL
472276,RSVR
472281,NL
472286,NL
472294,NL
472304,NL
472309,NL
472311,NL
472313,NL
472319,NL
472320,NL
472324,NL
472325,NL
472326,RSVR
472327,RSVR
472331,NL
472333,NL
472335,NL
472340,NL
472342,NL
472344,RSVR
472348,NL
472350,RSVR
472353,NL
472354,NL
472362,NL
472363,NL
472366,NL
472369,RSVR
472371,NL
472372,NL
472374,NL
472375,NL
472380,NL
472381,NL
472383,NL
472385,NL
472387,NL
472388,RSVR
472389,NL
472390,NL
472392,RSVR
472394,NL
472395,NL
472398,NL
472399,NL
472400,NL
472402,NL
472404,NL
472408,RSVR
472409,NL
472410,RSVR
472419,NL
472422,NL
