"net_id","net_lakes_n","net_averagelakedistance_km","net_averagelakearea_ha","net_dams_n","net_avgorder","net_maxorder","net_minorder","net_rangeorder","vertices_count","edges_count","artic_count","max_cliques","mean_degree_norm","far_vert_1","far_vert_2","far_vert_dist","edge_conn","edge_dens","min_cut","far_min_cut","strength","minlat_id","maxlat_id","minlon_id","maxlon_id","maxkmNS","maxkmEW","min_cut_lat","min_cut_lon","maxlon_dist","maxlat_dist","latavg","lonavg"
272,19,3.528,105.229,2,1,3,0,3,19,22,10,15,0.128654971,97859,257856,35.267,1,0.128654971,1,1,8.170842105,81246,257856,97859,42932,6.148726988,29.98128184,1,1,0.379019471,0.055607349,44.71722486,-85.82288046
268,3,14.616,1169.527,1,1,4,0,4,3,3,0,1,1,602,2789,16.319,2,1,2,2,29.232,116329,602,116329,602,12.81357853,8.019956328,2,2,0.101536289,0.115882382,44.80214711,-85.77116962
123,82,76.126,149.027,18,1,5,0,5,82,600,29,37,0.180668473,140104,109104,237.936,1,0.180668473,1,1,1114.041829,111164,109104,140104,35454,63.8221928,76.9103586,30,1,0.999328372,0.577189871,46.26162966,-86.18039753
7,153,68.046,146.191,30,1,6,0,6,153,997,68,78,0.085741314,1362,86477,314.749,1,0.085741314,1,1,886.8176078,1222,1362,1222,74937,139.1508016,139.8027949,1,1,1.738082128,1.258440516,43.73259764,-85.51977423
30,20,4.128,640.92,4,2,3,0,3,20,23,13,15,0.121052632,121618,37569,33.256,1,0.121052632,1,1,9.4935,52241,134985,52241,6380,46.89547764,18.55293326,1,1,0.235348075,0.424109444,44.91466437,-85.31890505
321,14,10.198,525.902,3,1,4,0,4,14,20,5,8,0.21978022,1338,19719,42.758,1,0.21978022,1,1,29.138,19719,59506,59506,24056,21.38178995,25.58851942,3,1,0.32630736,0.193370864,45.21523914,-85.1170532
175,9,12.734,37.907,3,2,4,0,4,9,10,4,6,0.277777778,24055,25091,46.631,1,0.277777778,1,1,28.29711111,91660,13498,2155,25091,20.31467178,22.3522991,1,1,0.277869407,0.183720149,43.7287153,-86.2954322
89,3,2.093,16.651,0,2,2,2,0,3,2,1,2,0.666666667,41874,127704,4.186,1,0.666666667,1,1,2.790666667,127704,41874,41874,127704,1.607415751,1.794096957,1,1,0.023195863,0.014537014,45.9881633,-86.12590061
127,30,86.548,26.606,6,1,5,0,5,30,239,8,9,0.549425287,62527,79191,181.193,1,0.549425287,1,21,1379.003133,63613,139054,2197,79191,36.87930692,63.28220965,21,21,0.789438327,0.333526027,43.93711764,-86.140753
406,10,27.872,45.921,1,0,3,0,3,10,45,0,1,1,112233,98876,48.688,9,1,9,9,250.8464,1370,133976,1370,98876,8.347523847,28.14854792,9,9,0.351541619,0.075492646,44.00351418,-86.3051865
381,28,53.682,48.228,7,1,4,0,4,28,150,9,10,0.396825397,126658,116318,133.998,1,0.396825397,1,1,575.1662857,3311,126658,3311,16538,32.48740808,52.32204217,1,3,0.648137487,0.293806935,43.51595191,-86.08106896
653,6,22.264,329.386,1,1,3,0,3,6,6,2,4,0.4,38596,130808,58.024,1,0.4,1,1,44.52833333,35433,1867,38596,130808,6.694760308,40.42897428,2,1,0.505213461,0.06054552,44.0391562,-86.22807779
454,2,0.107,1285.031,0,1,1,1,0,2,1,0,1,1,1141,92707,0.107,1,1,1,1,0.107,1141,92707,1141,92707,2.873689638,2.260440588,1,1,0.028657759,0.025988837,44.88172523,-85.96211504
489,6,8.505,150.871,0,1,2,0,2,6,7,2,3,0.466666667,125835,3362,24.083,1,0.466666667,1,1,19.84566667,125835,3362,125835,66727,8.773529738,10.91454837,1,2,0.141143053,0.079345323,45.99951138,-85.86324523
878,2,3.014,28.871,0,0,1,0,1,2,1,0,1,1,1358,53338,3.014,1,1,1,1,3.014,1358,53338,1358,53338,1.187608233,1.056959858,1,1,0.013505576,0.010740393,45.32934925,-85.17332356
289,13,16.97,23.388,2,2,4,0,4,13,16,8,9,0.205128205,24059,1891,61.238,1,0.205128205,1,1,41.77138462,129761,1891,127699,24059,19.07044731,40.21033612,1,1,0.508266403,0.172467735,44.70950447,-85.60552346
651,5,3.684,54.007,0,1,2,0,2,5,7,1,2,0.7,43948,136915,7.702,1,0.7,1,1,10.316,106036,136915,43948,106036,5.103978813,1.619024811,1,3,0.020908318,0.046158942,45.92448808,-84.86692615
735,2,1.128,81.666,0,0,1,0,1,2,1,0,1,1,131856,39695,1.128,1,1,1,1,1.128,39695,131856,39695,131856,0.353342732,2.274648661,1,1,0.029349737,0.003195532,45.8764566,-84.77093293
569,3,4.318,121.834,3,2,2,1,1,3,2,1,2,0.666666667,15522,2676,8.636,1,0.666666667,1,1,5.757333333,2676,15522,2676,15522,4.094026199,6.181926818,1,1,0.076795552,0.037025216,43.6864622,-86.46450386
632,17,10.071,366.835,4,1,3,0,3,17,26,9,10,0.191176471,2636,16535,81.006,1,0.191176471,1,1,30.80623529,26121,22971,2734,16535,18.07742227,36.87765831,1,1,0.465370779,0.163487097,44.6136797,-86.06682702
344,8,12.117,58.68,3,1,4,0,4,8,11,1,4,0.392857143,82270,37567,34.494,1,0.392857143,1,2,33.323,60439,37567,257910,60439,11.54386545,19.40872126,1,1,0.251683381,0.104399456,46.15246504,-85.52066399
591,6,1.663,5.075,0,1,2,0,2,6,5,3,5,0.333333333,67746,95776,6.001,1,0.333333333,1,1,2.772,95776,67746,39682,67746,4.591369345,4.147390853,1,1,0.053696641,0.041523047,46.06548948,-85.61497499
588,6,8.234,1.914,0,1,2,0,2,6,9,1,2,0.6,72790,26122,17.86,2,0.6,2,3,24.70066667,131860,26122,72790,24060,7.003928637,4.782124456,3,2,0.062011074,0.063341551,46.15131577,-85.371913
706,2,3.702,403.233,0,1,1,1,0,2,1,0,1,1,130819,3343,3.702,1,1,1,1,3.702,130819,3343,3343,130819,2.369687622,5.274834051,1,1,0.067817572,0.021430785,45.67660653,-84.71733407
183,3,0.203,12.908,0,1,1,0,1,3,2,1,2,0.666666667,62526,89650,0.406,1,0.666666667,1,1,0.270666667,89650,62526,89650,62526,0.999730368,0.311019382,1,1,0.003933118,0.009041279,44.73568971,-86.06305118
825,2,1.61,5.63,0,0,0,0,0,2,1,0,1,1,120540,128717,1.61,1,1,1,1,1.61,128717,120540,128717,120540,0.446467763,0.251374679,1,1,0.003250321,0.004037728,45.99327285,-85.66672971
319,2,1.726,294.294,1,1,2,0,2,2,1,0,1,1,141078,1691,1.726,1,1,1,1,1.726,1691,141078,141078,1691,0.590099406,2.273834381,1,1,0.029398123,0.005336692,45.98767242,-85.9893445
782,3,1.064,13.017,0,1,1,0,1,3,2,1,2,0.666666667,21869,98889,2.128,1,0.666666667,1,1,1.418666667,98889,21869,21869,98889,2.088274959,1.788318259,1,1,0.023127806,0.018885768,46.00409003,-85.85113877
244,50,24.289,454.132,14,2,5,0,5,50,89,21,31,0.072653061,60463,94786,179.001,1,0.072653061,1,1,86.46984,60463,34408,708,257921,70.11863481,67.84125717,1,1,0.867859117,0.634133113,45.39430602,-84.66836885
41,100,51.02,62.813,20,1,5,0,5,100,536,39,47,0.108282828,72811,112242,226.807,1,0.108282828,1,1,546.9306,49093,51202,114220,49093,65.89128282,112.2667211,1,1,1.417216666,0.595902136,44.63300396,-83.99488303
76,2,3.387,201.34,0,2,2,2,0,2,1,0,1,1,75997,83373,3.387,1,1,1,1,3.387,75997,83373,75997,83373,6.162921757,0.609282233,1,1,0.007742575,0.055735722,45.01624045,-83.48620783
636,4,26.982,62.706,0,1,2,0,2,4,4,1,2,0.666666667,14561,61504,50.936,1,0.666666667,1,1,53.9645,61504,1269,14561,61504,13.91935732,28.36167625,2,1,0.367550873,0.125882733,46.11794238,-84.87037835
556,3,0.824,73.156,0,1,2,0,2,3,2,1,2,0.666666667,37582,93782,1.647,1,0.666666667,1,1,1.098,128700,37582,93782,37582,2.262491216,1.876953226,1,1,0.024249108,0.020461331,45.94705482,-84.78184221
80,20,74.596,10.596,5,0,1,0,1,20,110,5,6,0.578947368,128701,141059,152.106,1,0.578947368,1,14,820.5551,24073,103967,141059,24073,43.14262855,50.70438171,1,1,0.657617821,0.390169737,46.1612594,-84.33354166
578,2,0.95,2.015,0,0,1,0,1,2,1,0,1,1,77029,55327,0.95,1,1,1,1,0.95,55327,77029,77029,55327,0.542198759,1.080274082,1,1,0.013974754,0.004903492,46.01944738,-84.39166091
194,62,36.067,141.797,24,1,5,0,5,62,262,24,30,0.138551031,18680,2435,164.055,1,0.138551031,1,1,304.8202258,18679,140067,2903,6354,57.81772159,63.96717443,1,1,0.810779628,0.522887131,44.86777623,-83.72118385
97,14,7.532,29.829,0,1,3,0,3,14,20,6,9,0.21978022,33357,37580,49.424,1,0.21978022,1,1,21.52142857,37580,130797,130797,61499,29.73315501,14.5170073,1,1,0.185611749,0.268898249,45.36501736,-84.0695573
713,2,0.083,5.481,0,2,2,2,0,2,1,0,1,1,58434,85422,0.083,1,1,1,1,0.083,58434,85422,85422,58434,0.27969388,0.274753965,1,1,0.003520257,0.002529472,45.48227893,-83.93888607
437,6,24.248,5.013,1,0,1,0,1,6,11,1,2,0.733333333,24074,29208,42.171,1,0.733333333,1,4,88.90866667,24074,29208,24074,125845,11.68039609,4.476554215,4,4,0.058113947,0.105634201,46.21311243,-84.77879134
270,2,0.766,62.079,0,0,1,0,1,2,1,0,1,1,107075,43973,0.766,1,1,1,1,0.766,107075,43973,43973,107075,0.68234633,0.975082592,1,1,0.012608636,0.006170947,45.9960729,-84.11314107
788,2,0.139,2.13,0,0,1,0,1,2,1,0,1,1,83375,29204,0.139,1,1,1,1,0.139,29204,83375,29204,83375,0.329778682,0.039102978,1,1,0.000505475,0.002982425,45.97858132,-83.98755671
294,2,0.12,70.43,0,2,2,2,0,2,1,0,1,1,33339,77032,0.12,1,1,1,1,0.12,33339,77032,33339,77032,0.130469743,0.791144676,1,1,0.010117137,0.001179931,45.37458501,-83.6665025
396,2,1.5,7.367,0,0,1,0,1,2,1,0,1,1,50167,103965,1.5,1,1,1,1,1.5,50167,103965,103965,50167,1.213412036,0.78959721,1,1,0.010192716,0.010973755,45.901322,-84.76157796
738,2,0.395,3.118,0,1,2,0,2,2,1,0,1,1,31345,38610,0.395,1,1,1,1,0.395,38610,31345,38610,31345,0.365115123,0.008015735,1,1,0.000103539,0.003301998,45.93665846,-84.74132213
847,2,1.354,1103.023,0,2,2,2,0,2,1,0,1,1,1153,32385,1.354,1,1,1,1,1.354,32385,1153,1153,32385,5.259843106,4.843209331,1,1,0.061723708,0.047568534,45.18082532,-83.44687288
493,3,0.52,797.885,0,1,2,0,2,3,2,1,2,0.666666667,40781,93785,1.041,1,0.666666667,1,1,0.694,40781,93785,93785,40781,2.798707426,8.406623847,1,1,0.107384687,0.025310719,45.31187945,-83.52769097
275,11,32.614,48.96,8,1,2,0,2,11,16,6,7,0.290909091,40796,67785,80.252,1,0.290909091,1,1,94.87563636,106063,1234,67785,58435,13.15929484,11.71070024,1,1,0.147045507,0.119008943,44.32252182,-83.9357864
383,6,15.334,79.087,0,1,2,0,2,6,6,3,4,0.4,96802,1986,37.693,1,0.4,1,1,30.66833333,3688,96802,126640,3688,7.504580325,18.10266854,1,1,0.227512854,0.067869303,44.37574493,-83.72921344
823,2,0.709,64.819,0,1,1,1,0,2,1,0,1,1,257939,14563,0.709,1,1,1,1,0.709,14563,257939,257939,14563,2.149709143,1.754215357,1,1,0.02179004,0.019441362,43.68134011,-83.92031874
246,3,35.315,4.12,0,0,1,0,1,3,2,1,2,0.666666667,118449,13519,70.629,1,0.666666667,1,1,47.086,32392,13519,13519,32392,18.02068905,25.78256015,1,1,0.320627065,0.162974018,43.7501587,-84.09188337
812,2,1.521,48.682,0,0,1,0,1,2,1,0,1,1,257984,257983,1.521,1,1,1,1,1.521,257983,257984,257983,257984,2.662532245,0.754709885,1,1,0.009749258,0.024079189,45.94057221,-83.57655619
857,2,23.265,346.92,3,2,3,0,3,2,1,0,1,1,79219,3167,23.265,1,1,1,1,23.265,3167,79219,79219,3167,3.306452499,12.12295103,1,1,0.152230236,0.029902622,44.32571907,-83.56569399
794,2,2.423,11.088,0,0,1,0,1,2,1,0,1,1,258038,257990,2.423,1,1,1,1,2.423,258038,257990,257990,258038,0.708275825,1.229227514,1,1,0.015898967,0.006405446,46.01007928,-83.72655194
110,142,15.871,39.772,31,2,5,0,5,142,290,82,103,0.028968135,2701,126613,149.024,1,0.028968135,1,1,64.82657746,126613,2701,88641,126613,67.97372994,70.05516936,1,1,0.850873447,0.614735199,42.30135533,-83.42312955
114,50,44.149,44.399,20,2,4,0,4,50,97,24,30,0.079183673,33385,139000,252.379,1,0.079183673,1,1,171.29908,3419,134912,139000,42999,41.64065495,71.34545051,2,1,0.8623806,0.376586313,41.99641401,-84.05643333
67,146,278.743,21.566,58,1,5,0,5,146,3657,42,48,0.345488899,85456,115308,617.999,1,0.345488899,1,1,13963.86299,98926,50217,135944,115308,147.4867171,229.6205694,84,84,2.747691526,1.333828179,41.3454486,-83.87760646
855,3,41.451,4.101,1,1,1,0,1,3,3,0,1,1,31373,68781,51.817,2,1,2,2,82.902,68781,31373,29244,68781,21.58612797,24.01307568,2,2,0.290474447,0.19521884,42.04459618,-83.51215719
753,3,2.189,1.571,0,1,2,0,2,3,2,1,2,0.666666667,25144,70837,4.379,1,0.666666667,1,1,2.919333333,25144,70837,70837,114270,1.895607582,2.936959122,1,1,0.035390063,0.017143339,41.79827416,-83.59658308
267,4,21.653,7.932,1,2,3,1,2,4,6,0,1,1,80278,73924,35.749,3,1,3,3,64.9595,80278,73924,73924,80278,13.20914592,15.17792777,3,3,0.183655274,0.119459782,42.06374004,-83.43001994
12,3,0.625,4.855,0,1,2,0,2,3,2,1,2,0.666666667,132822,112288,1.25,1,0.666666667,1,1,0.833333333,112288,132822,3733,112288,0.81067832,0.708271313,1,1,0.008485607,0.007331546,41.42693217,-82.83527105
149,3,0.161,65.864,0,1,1,1,0,3,2,1,2,0.666666667,258777,50212,0.322,1,0.666666667,1,1,0.214666667,50212,258777,50212,258777,2.11239027,1.627594513,1,1,0.019534409,0.01910386,41.54193421,-82.83694858
427,10,32.761,14.59,9,1,3,0,3,10,37,1,2,0.822222222,116388,58454,95.236,1,0.822222222,1,1,242.4292,116388,58454,79236,111209,34.09618817,19.29620179,1,8,0.22977593,0.308356288,41.02785793,-82.32715048
546,2,18.827,3.52,0,0,1,0,1,2,1,0,1,1,120595,49138,18.827,1,1,1,1,18.827,120595,49138,49138,120595,1.485937732,7.952778363,1,1,0.095663191,0.013438401,41.68628077,-83.6286085
488,3,15.271,3.292,0,1,2,1,1,3,2,1,2,0.666666667,42998,85465,30.542,1,0.666666667,1,1,20.36133333,42998,85465,42998,85465,10.75462904,22.53669757,1,1,0.270658656,0.097261825,41.5832081,-83.34400268
717,2,0.271,2.974,0,1,1,1,0,2,1,0,1,1,76044,68785,0.271,1,1,1,1,0.271,76044,68785,76044,68785,0.165250497,0.424560835,1,1,0.005097004,0.001494479,41.55994603,-83.56285387
78,16,64.87,8.916,15,1,3,0,3,16,93,2,3,0.775,108096,87612,136.295,1,0.775,1,13,754.10825,108096,101962,41943,72860,27.64827232,20.75251467,13,13,0.247580302,0.250043159,41.15080116,-82.12866481
8,32,29.716,4.024,15,1,4,0,4,32,244,8,9,0.491935484,43008,56391,110.578,1,0.491935484,1,1,453.167375,37625,39756,77078,38655,31.54679143,24.56169668,21,1,0.293188008,0.285300264,41.18737401,-81.83546545
199,89,48.749,27.66,35,1,4,0,4,89,811,29,35,0.207099081,83421,43004,175.054,1,0.207099081,1,3,888.4453034,78160,83421,50228,33395,67.31032614,53.98918635,1,2,0.647311191,0.608735563,41.47503762,-81.23811092
315,44,35.032,5.049,14,1,4,0,4,44,279,12,13,0.294926004,130750,114273,96.781,1,0.294926004,1,1,444.2726364,65734,74984,49152,130750,42.0786026,19.80251202,21,1,0.237679212,0.380546988,41.54442189,-81.34328567
92,75,77.034,6.236,33,1,4,0,4,75,1408,15,18,0.507387387,33399,97928,172.388,1,0.507387387,1,2,2892.38504,79244,116400,132814,84494,50.59020816,52.54365946,1,1,0.631878126,0.457523542,41.66939736,-80.90692045
670,2,0.916,2.353,0,1,1,1,0,2,1,0,1,1,129711,85481,0.916,1,1,1,1,0.916,129711,85481,85481,129711,0.648833154,0.931505837,1,1,0.01116469,0.005867864,41.45350212,-81.96264621
465,6,29.469,2.922,2,1,2,0,2,6,11,1,2,0.733333333,46043,96838,55.732,1,0.733333333,1,1,108.0536667,46043,128648,91723,128648,22.42787998,17.87763217,4,4,0.215691994,0.202831407,41.87791856,-80.54142158
631,3,7.93,1.581,2,1,1,0,1,3,3,0,1,1,102929,129709,8.739,2,1,2,2,15.86066667,129709,70850,70850,102929,1.289587015,2.573994094,2,2,0.03100538,0.01166266,41.77555305,-80.96568877
327,2,6.274,11.467,2,2,2,1,1,2,1,0,1,1,51270,46053,6.274,1,1,1,1,6.274,46053,51270,51270,46053,3.767070915,0.641375052,1,1,0.00781285,0.034068325,42.4855304,-79.09708053
638,4,23.612,8.349,1,1,2,0,2,4,4,1,2,0.666666667,85485,123770,40.83,1,0.666666667,1,1,47.224,123770,85485,106098,85485,15.53399033,8.299528541,1,2,0.101446696,0.140485018,42.69893349,-78.78333297
254,22,65.685,3.354,7,1,4,0,4,22,121,2,3,0.523809524,118490,71847,139.165,3,0.523809524,3,14,722.5363636,71847,95846,15591,41947,35.87333415,29.8063359,14,3,0.364457706,0.324428294,42.72090769,-78.56339051
150,29,62.419,8.58,11,1,3,0,3,29,328,3,4,0.807881773,6511,9093,119.788,1,0.807881773,1,25,1411.960207,14606,6511,84504,17656,30.81995048,53.54233942,25,1,0.652381119,0.27872692,42.50072922,-78.51141647
139,271,204.245,299.219,162,1,6,0,6,271,8341,50,72,0.227989613,17657,73961,524.33,1,0.227989613,1,1,12572.7232,45035,73961,81320,49174,194.8406151,284.1507629,13,13,3.497993232,1.762083448,43.13229587,-76.74337931
711,4,22.073,4.202,3,1,2,0,2,4,4,1,2,0.666666667,105044,63692,34.929,1,0.666666667,1,1,44.146,105044,41948,63692,41948,1.546526412,3.272463469,1,2,0.040041082,0.013986348,42.76270592,-78.71482441
599,3,60.346,1.659,1,1,1,0,1,3,3,0,1,1,69859,89720,80.924,2,1,2,2,120.6913333,45031,69859,89720,69859,5.848961106,34.53648887,2,2,0.416739249,0.052896351,41.88702281,-80.27537198
531,2,11.193,5.419,2,0,0,0,0,2,1,0,1,1,86553,80282,11.193,1,1,1,1,11.193,80282,86553,80282,86553,2.244286069,1.966533097,1,1,0.023839783,0.020296689,42.18194132,-79.79798544
205,14,20.95,16.107,8,2,4,0,4,14,27,4,6,0.296703297,110177,121689,94.679,1,0.296703297,1,1,80.80714286,121689,6667,53406,130737,30.48300014,34.88919669,1,1,0.429825085,0.275679637,43.1831868,-78.24992496
439,2,13.293,1.726,0,0,1,0,1,2,1,0,1,1,13574,33406,13.293,1,1,1,1,13.293,33406,13574,33406,13574,4.239093934,5.936849116,1,1,0.07332852,0.038337167,43.3397185,-78.04668487
783,3,20.011,5.567,0,1,2,0,2,3,3,0,1,1,50238,106102,28.807,2,1,2,2,40.02133333,50238,106102,50238,106102,10.80911369,12.71390408,2,2,0.156800242,0.097754569,43.24881804,-77.81045531
646,2,0.222,145.293,0,2,3,0,3,2,1,0,1,1,82349,70855,0.222,1,1,1,1,0.222,70855,82349,82349,70855,1.201463574,0.294041697,1,1,0.003629168,0.010865697,43.29512851,-77.69545135
678,3,8.197,29.805,1,1,3,0,3,3,2,1,2,0.666666667,70858,49165,16.394,1,0.666666667,1,1,10.92933333,49165,129700,49165,129700,9.2373089,6.809489482,1,1,0.083967529,0.083539611,43.2388679,-77.70852077
353,26,14.36,52.298,5,1,5,0,5,26,74,6,12,0.227692308,129690,82356,51.104,1,0.227692308,1,1,81.74023077,66805,99943,43022,9076,22.39626497,38.35144424,1,1,0.475160269,0.20254549,43.52657231,-75.88240049
72,12,28.511,9.098,3,0,1,0,1,12,39,3,4,0.590909091,58489,81317,54.638,1,0.590909091,1,1,185.3215,47074,118514,132799,132801,11.87875648,11.53891492,8,8,0.141882319,0.107428116,43.06527731,-77.56952284
372,3,11.227,9.205,1,1,3,0,3,3,3,0,1,1,59584,141003,12.94,2,1,2,2,22.45466667,59584,141003,141003,63705,7.789552637,6.365408725,2,2,0.078459815,0.070446512,43.21418853,-77.07834089
686,3,8.209,72.176,0,2,3,0,3,3,2,1,2,0.666666667,89733,40852,16.417,1,0.666666667,1,1,10.94466667,40852,89733,89733,40852,14.1331978,5.107057258,1,1,0.062968983,0.127816646,43.23313549,-76.79871209
554,3,12.875,11.017,2,1,3,0,3,3,3,0,1,1,125905,132795,15.704,2,1,2,2,25.75,37642,132795,132795,125905,2.837044036,12.31307582,2,2,0.152450466,0.025657424,43.48547669,-76.07658067
667,3,21.365,20.013,1,1,3,0,3,3,3,0,1,1,30327,59574,26.96,2,1,2,2,42.72933333,59574,30327,59574,30327,6.061943516,18.02292529,2,2,0.224562423,0.054822504,43.86538673,-76.05024827
125,10,21.63,11.192,3,0,2,0,2,10,22,2,3,0.488888889,77100,23048,57.025,1,0.488888889,1,1,95.1726,23048,77100,60530,23048,10.53264413,22.16418204,1,3,0.274036115,0.095254256,43.40102719,-75.95860192
347,12,36.259,91.862,1,1,4,0,4,12,29,3,4,0.439393939,84514,123784,106.562,1,0.439393939,1,1,175.253,7200,123784,25192,84514,34.37651282,34.94529872,3,1,0.434485298,0.310891465,43.73802327,-75.98010644
540,2,12.822,1.649,0,1,2,0,2,2,1,0,1,1,50242,63703,12.822,1,1,1,1,12.822,63703,50242,50242,63703,1.715032756,3.76804517,1,1,0.046463176,0.015510271,43.23830442,-77.38104086
566,2,14.916,22.065,0,2,3,2,1,2,1,0,1,1,16613,85502,14.916,1,1,1,1,14.916,16613,85502,85502,16613,6.875955094,5.611599968,1,1,0.069277164,0.062184194,43.30985259,-76.66046004
297,3,9.399,8.462,2,1,2,0,2,3,2,1,2,0.666666667,137973,97943,18.798,1,0.666666667,1,1,12.532,137973,97943,97943,137973,11.00672079,6.503243663,1,1,0.080219186,0.099541672,43.26010202,-76.74411667
792,3,1.362,28.949,0,2,3,0,3,3,2,1,2,0.666666667,47067,70889,2.724,1,0.666666667,1,1,1.816,70889,41961,47067,70889,3.32173193,2.316925312,1,1,0.028583183,0.030040805,43.26716044,-76.88615881
346,4,6.064,202.767,2,3,4,1,3,4,3,2,3,0.5,111243,6527,18.191,1,0.5,1,1,9.0955,111243,6527,111243,6527,18.56135346,12.49866257,1,1,0.156506046,0.167863634,44.15977807,-75.91146751
53,338,58.776,404.059,170,1,5,0,5,338,1849,97,160,0.032465366,194,121725,320.07,1,0.032465366,1,10,643.0552249,1594,111258,96884,4462,187.9458995,176.763858,1,1,2.223819001,1.699729588,44.4335852,-73.14068436
233,47,20.387,129.311,9,1,4,0,4,47,113,14,23,0.10453284,5316,96879,112.866,1,0.10453284,1,1,98.02880851,894,4972,894,4562,36.80440918,43.0378943,6,1,0.544091101,0.332848673,44.71840642,-72.30515417
385,4,0.733,41.336,0,1,2,0,2,4,3,2,3,0.5,367,5212,2.199,1,0.5,1,1,1.0995,5159,5212,5212,806,2.13764609,1.565808313,1,1,0.019891964,0.019332267,44.99937642,-71.93533292
590,3,9.082,16.176,2,1,2,0,2,3,2,1,2,0.666666667,40878,63715,18.163,1,0.666666667,1,1,12.10866667,40878,63715,40878,63715,7.673402377,12.23185606,1,1,0.153149069,0.069396082,44.1535858,-76.04087659
207,83,95.804,29.386,8,1,3,0,3,83,1048,23,30,0.307963562,26227,79262,211.182,1,0.307963562,1,1,2419.345494,17689,38694,117423,30342,52.00166975,44.13213679,44,1,0.556171929,0.470288402,44.53576046,-74.57757666
135,24,26.357,32.216,6,1,4,0,4,24,79,9,12,0.286231884,138941,28207,141.446,1,0.286231884,1,1,173.5180833,83454,113296,28207,65775,33.3215659,21.6265623,11,1,0.273452736,0.301350823,44.72836746,-74.24753696
361,7,7.459,186.721,2,1,3,0,3,7,8,1,4,0.380952381,24156,53420,21.704,1,0.380952381,1,1,17.04914286,14634,7437,24156,47086,15.45677839,11.36623219,1,2,0.143711833,0.139786735,44.72588601,-74.01631668
851,4,9.51,200.825,3,1,2,0,2,4,3,2,3,0.5,4381,2432,28.531,1,0.5,1,1,14.2655,4483,5556,2432,5556,5.244280807,15.68017435,1,1,0.199138433,0.047427793,44.98156407,-71.78372571
402,2,13.447,4.561,0,1,1,1,0,2,1,0,1,1,62618,27246,13.447,1,1,1,1,13.447,27246,62618,27246,62618,1.347889438,4.79291228,1,1,0.060648213,0.012189931,44.77147904,-74.1588663
313,8,0.986,127.198,0,1,1,1,0,8,7,6,7,0.25,90901,94013,6.904,1,0.25,1,1,1.726,90901,94013,99111,90901,6.666572179,6.787043855,1,1,0.089371856,0.060290594,46.98457354,-94.90432388
605,2,0.374,5.714,0,0,1,0,1,2,1,0,1,1,90879,93992,0.374,1,1,1,1,0.374,93992,90879,93992,90879,0.363082083,0.448816842,1,1,0.005711529,0.003283612,45.0973887,-94.36816659
572,2,0.3,5.61,0,1,1,1,0,2,1,0,1,1,51462,69026,0.3,1,1,1,1,0.3,51462,69026,51462,69026,0.594598253,0.22389991,1,1,0.002874381,0.005377379,45.59364472,-93.12172026
509,2,0.071,42.48,0,2,2,2,0,2,1,0,1,1,134668,1448,0.071,1,1,1,1,0.071,134668,1448,1448,134668,0.052084643,0.685566183,1,1,0.008813405,0.000471039,45.67156883,-95.52810573
170,2,0.141,874.547,0,2,2,1,1,2,1,0,1,1,64981,749,0.141,1,1,1,1,0.141,64981,749,64981,749,4.61541573,4.480532026,1,1,0.057692153,0.041740515,45.76071516,-95.39229734
890,2,0.097,72.254,1,1,1,1,0,2,1,0,1,1,73103,132595,0.097,1,1,1,1,0.097,73103,132595,132595,73103,0.043893092,1.141252926,1,1,0.014731211,0.000396957,45.8977732,-95.55529296
370,3,0.438,263.368,1,2,2,2,0,3,2,1,2,0.666666667,3092,533,0.875,1,0.666666667,1,1,0.583333333,533,3092,533,3092,3.677889544,5.476382161,1,1,0.069230521,0.033261793,44.71628015,-93.44702981
688,3,1.366,12.046,0,1,2,1,1,3,3,0,1,1,137635,112613,1.959,2,1,2,2,2.732,137635,112613,137635,112613,0.786904618,1.395951282,2,2,0.0175256,0.007116543,44.31357667,-90.40825224
487,2,1.769,8.894,0,2,2,2,0,2,1,0,1,1,90016,139705,1.769,1,1,1,1,1.769,90016,139705,139705,90016,1.91553382,0.905279899,1,1,0.0114086,0.017323546,44.5352536,-92.41837431
668,3,17.686,4.34,0,1,2,0,2,3,3,0,1,1,126251,40161,23.525,2,1,2,2,35.37266667,126251,40161,126251,55760,10.65589317,1.799623534,2,2,0.021151102,0.096368886,40.15311796,-91.49351565
743,2,18.456,7.906,0,0,1,0,1,2,1,0,1,1,276778,70238,18.456,1,1,1,1,18.456,70238,276778,276778,70238,2.845634816,6.058526967,1,1,0.07096415,0.025735117,39.92082403,-91.47952984
48,1603,173.128,161.016,1176,1,6,0,6,1603,58994,300,449,0.045945376,416267,411282,1613.854,1,0.045945376,1,1,12743.03181,423903,421842,416267,411475,452.0061889,494.3018621,4,1,5.257590517,4.087816204,32.36529843,-95.90117827
564,2,6.056,39.306,0,1,2,0,2,2,1,0,1,1,310579,309194,6.056,1,1,1,1,6.056,310579,309194,310579,309194,0.367321811,1.735953859,1,1,0.017859093,0.003321955,29.16879741,-90.0972037
229,2,0.511,20.071,0,2,2,2,0,2,1,0,1,1,309764,309763,0.511,1,1,1,1,0.511,309763,309764,309763,309764,0.461546901,0.543635568,1,1,0.005604653,0.0041741,29.38519618,-90.06420388
