lagoslakeid,net_id,lagos_degree,strength
451370,3,14,113.634
451195,3,2,3.209
451531,3,2,2.211
451731,3,14,146.613
451537,3,5,5.167
451750,3,2,0.736
450713,3,2,1.351
451374,3,14,174.015
451196,3,14,198.41
450977,3,95,10846.222
451365,3,2,2.213
451239,3,2,3.022
451595,3,3,3.341
450581,3,2,1.603
450764,3,2,1.812
451089,3,18,173.634
451601,3,2,0.196
450588,3,2,0.83
450585,3,18,159.808
451787,3,20,233.342
450600,3,2,2.621
451100,3,4,6.185
450944,3,2,1.521
451107,3,2,1.401
451629,3,3,5.623
450594,3,2,0.667
451618,3,18,214.883
451430,3,18,172.937
451072,3,18,243.068
451771,3,19,220.781
450758,3,4,5.929
450922,3,3,2.526
451245,3,3,3.481
450930,3,2,0.788
451433,3,2,0.853
451602,3,3,3.138
450927,3,3,2.166
450766,3,18,188.551
451092,3,18,166.021
451596,3,18,147.24
451616,3,2,0.68
451614,3,2,0.72
451785,3,4,8.182
451249,3,3,1.504
450934,3,2,1.671
451615,3,3,3.493
451609,3,2,0.689
450775,3,2,1.427
450774,3,4,6.766
451608,3,21,183.622
451790,3,4,3.831
451626,3,2,2.158
451791,3,2,3.188
451255,3,2,1.154
450638,3,3,2.325
451622,3,2,3.8
451438,3,4,8.812
451612,3,2,0.112
450592,3,2,1.302
451590,3,2,0.994
451428,3,5,3.897
450590,3,2,0.469
450932,3,2,0.978
450770,3,2,1.62
451603,3,4,11.331
451591,3,5,10.312
451594,3,3,1.623
451592,3,2,5.041
450767,3,2,5.275
451240,3,2,0.51
451426,3,3,0.982
451779,3,4,1.251
451778,3,3,8.37
451237,3,20,153.582
451587,3,2,0.661
451586,3,2,1.064
450921,3,2,1.908
450975,3,98,10433.357
450679,3,2,0.313
451340,3,82,11568.256
451184,3,82,13632.894
451388,3,4,27.211
450978,3,6,30.582
450902,3,3,5.081
450551,3,4,5.896
451413,3,2,1.674
451077,3,6,16.555
451767,3,3,3.35
450569,3,2,0.758
450914,3,3,2.056
451232,3,6,16.952
450916,3,2,0.529
450739,3,5,15.515
451400,3,4,5.005
450733,3,2,1.994
450556,3,3,2.734
450555,3,3,2.139
450907,3,6,8.337
451399,3,3,4.906
451568,3,3,0.779
451768,3,3,2.502
451412,3,2,1.289
451765,3,2,1.02
450746,3,2,1.203
451074,3,2,0.332
451068,3,2,0.191
451760,3,2,2.195
450557,3,4,6.775
451762,3,2,0.191
450565,3,2,0.211
450562,3,2,1.534
451218,3,5,11.362
451137,3,4,7.567
450543,3,3,1.948
451744,3,82,10889.021
451325,3,82,11058.938
450491,3,4,266.666
451798,3,82,12222.66
451783,3,2,2.175
451781,3,82,10302.804
451541,3,2,1.454
450709,3,82,16673.623
451643,3,2,0.412
450613,3,2,0.708
451266,3,2,4.917
451115,3,82,12293.933
450587,3,83,10172.539
451525,3,7,60.479
450526,3,7,71.547
450976,3,87,12963.597
450524,3,3,6.481
450522,3,3,5.768
450521,3,4,11.656
450870,3,6,34.995
451188,3,6,36.696
450463,3,83,11675.427
450946,3,82,11607.416
451175,3,82,14434.545
149497,5,132,10942.637
149463,5,6,152.419
150245,5,136,14604.528
149490,5,132,14523.545
151436,5,133,12372.671
150206,5,17,313.179
150588,5,3,12.032
150695,5,10,234.611
150587,5,13,132.525
150688,5,2,3.309
150962,5,5,51.966
150963,5,11,194.757
149466,5,143,15174.476
151760,5,29,1748.484
151052,5,29,1719.74
150634,5,29,1996.567
150589,5,159,18405.517
150218,5,132,16199.819
150306,5,132,12205.053
150998,5,2,0.075
149853,5,2,1.021
150264,5,132,12733.04
151787,5,92,9196.349
151349,5,120,9533.503
151364,5,9,329.831
149130,5,9,237.023
149500,5,9,331.031
150984,5,8,415.533
150663,5,93,9443.182
150679,5,92,6915.596
151451,5,92,8373.009
150326,5,93,10119.971
150733,5,92,10797.877
151059,5,93,9746.979
151774,5,92,10041.915
150590,5,152,10710.941
151492,5,7,39.309
149685,5,12,589.779
150036,5,2,1.913
151912,5,12,765.138
150043,5,2,2.003
151552,5,12,596.018
150207,5,37,1006.711
150376,5,8,82.603
150755,5,7,47.001
149958,5,5,24.723
150354,5,3,22.349
150736,5,14,214.794
149240,5,8,149.542
149619,5,3,10.358
149109,5,132,27485.206
149479,5,3,23.803
149827,5,3,22.986
150586,5,136,13633.745
149828,5,2,2.542
150621,5,133,15495.807
243710,6,256,44341.523
242854,6,259,38999.745
238470,6,145,7927.625
238512,6,145,5203.04
242462,6,145,4869.207
236573,6,145,7639.777
240439,6,147,5112.926
238524,6,146,4103.11
241395,6,2,1.073
239518,6,145,4766.151
240519,6,145,5251.407
243458,6,145,4873.875
236564,6,145,5040.881
236589,6,145,3801.553
237209,6,747,94011.598
236390,6,184,28736.351
241194,6,184,29596.627
236567,6,184,32019.582
244749,6,486,75169.853
245466,6,125,22513.738
246491,6,125,16001.595
245274,6,32,2746.006
245197,6,32,1243.926
246627,6,32,1671.398
247922,6,33,2286.507
247236,6,3,5.48
245183,6,33,1327.691
244563,6,25,938.781
247144,6,25,1503.369
247223,6,25,1042.111
247913,6,34,1709.109
246622,6,25,1238.741
247122,6,148,15050.766
246085,6,127,15712.971
248529,6,125,15147.469
246252,6,220,32116.016
246816,6,220,30455.458
247632,6,220,20571.77
247439,6,221,33970.482
244115,6,220,34290.258
244846,6,220,26300.562
244299,6,220,23222.782
244806,6,220,33498.876
244105,6,220,27117.313
245547,6,220,29654.026
247494,6,220,33130.361
244088,6,221,28155.816
249186,6,220,41768.697
244233,6,220,21461.707
247437,6,349,42430.637
245132,6,125,17384.732
247127,6,2,6.449
249134,6,125,11950.805
244979,6,125,15453.149
247150,6,125,14832.792
246836,6,2,11.374
247511,6,125,20557.223
244470,6,125,12903.747
245556,6,125,16394.247
247607,6,125,15328.297
246135,6,125,22907.011
247119,6,125,11847.136
248783,6,125,29656.393
246026,6,27,1122.866
245349,6,27,1028.668
248037,6,27,1469.509
245353,6,27,1192.519
246029,6,28,876.096
246039,6,27,1060.808
248054,6,28,884.959
244669,6,27,1242.633
246088,6,246,26335.991
248745,6,123,8590.308
246062,6,2,1.923
249436,6,123,10851.38
246758,6,123,14564.953
244718,6,123,22559.717
244720,6,2,0.592
245371,6,123,14518.295
245404,6,3,2.539
248113,6,124,12626.53
246777,6,124,13438.614
248087,6,3,0.982
246090,6,2,0.367
244723,6,123,13236.2
247418,6,123,11571.636
248780,6,124,11220.398
248781,6,4,14.674
246065,6,2,0.99
246066,6,7,33.519
244735,6,6,39.448
244743,6,123,13334.381
245360,6,123,11179.628
246754,6,123,8848.663
246785,6,123,12793.805
249428,6,123,8472.311
248760,6,123,9744.047
248122,6,123,19820.828
246070,6,123,11010.125
245388,6,123,9690.106
249459,6,123,13459.516
246782,6,123,10292.394
244738,6,123,10786.817
247376,6,20,212.389
249381,6,2,2.201
246726,6,15,294.312
248040,6,2,0.884
245336,6,2,1.171
248704,6,3,1.561
247365,6,16,284.236
248677,6,2,5.592
248120,6,2,6.163
245984,6,78,4779.099
244646,6,78,6375.166
247976,6,6,69.577
244056,6,97,4691.017
247290,6,2,0.594
246659,6,78,4125.069
246679,6,78,4402.006
249295,6,78,5625.875
247347,6,78,7430.846
249345,6,78,5899.292
245929,6,78,4713.688
245301,6,4,6
245991,6,2,1.538
245990,6,3,2.132
248002,6,4,6.016
248685,6,2,1.359
248683,6,3,4.083
247325,6,80,5378.733
245935,6,78,4202.644
248652,6,78,4249.334
245305,6,2,0.148
244651,6,78,6778.717
249297,6,78,3694.715
244640,6,3,2.6
245285,6,78,4947.628
245267,6,78,4557.527
244635,6,78,4079.506
246014,6,55,5272.802
247445,6,57,5478.305
246795,6,54,4282.52
244715,6,54,3916.839
248093,6,54,4689.201
246038,6,2,0.415
248715,6,54,4540.032
246089,6,54,3736.35
247444,6,69,6118.385
244575,6,2,3.816
245946,6,4,19.504
249318,6,4,24.544
245258,6,16,522.299
248655,6,14,450.369
245976,6,14,453.017
245939,6,5,64.163
239138,6,219,35137.093
247138,6,220,42618.825
248473,6,219,32302.637
249117,6,219,45860.753
236212,6,219,40538.666
244497,6,219,30196.678
244987,6,219,55754.826
247169,6,219,31763.068
246086,6,219,39908.475
248313,6,219,67319.343
248779,6,220,28085.383
248539,6,220,30056.802
245146,6,219,30968.437
245029,6,2,0.58
248413,6,219,49836.82
246573,6,219,30097.506
245143,6,219,34195.25
245107,6,219,49036.251
237219,6,219,34519.34
244504,6,219,30355.889
245982,6,13,316.2
245983,6,13,337.145
249261,6,6,46.986
249176,6,3,10.26
245865,6,2,8.479
246609,6,2,8.184
247163,6,2,1.8
245187,6,2,5.245
244533,6,2,11.734
248582,6,2,0.934
245884,6,2,1.793
246621,6,2,5.456
246611,6,2,4.981
245915,6,2,3.611
245164,6,2,3.438
245126,6,219,29194.59
242125,6,219,42277.846
247829,6,2,5.721
249163,6,219,32685.508
246557,6,3,3.465
244502,6,220,29254.373
240095,6,219,33455.082
237208,6,406,101102.32
240422,6,184,32677.646
241288,6,184,45194.601
244044,6,213,46606.921
242389,6,7,111.657
242662,6,91,10250.495
242518,6,91,9349.714
238768,6,2,0.248
242710,6,21,1245.281
239056,6,122,20434.332
238953,6,122,19741.003
237078,6,122,12136.777
242015,6,122,17079.048
238989,6,122,12480.414
238995,6,126,17625.554
242864,6,122,17096.726
243947,6,122,21228.859
238948,6,122,12174.435
238070,6,122,21640.415
237166,6,2,1.754
241028,6,4,94.625
241077,6,125,18802.997
239897,6,122,19485.683
242086,6,38,2615.797
239128,6,38,2059.825
240093,6,38,2317.156
243039,6,192,20832.545
242046,6,32,1004.583
244007,6,32,1012.373
242066,6,2,3.061
240068,6,32,795.452
239091,6,32,939.974
241053,6,32,1040.888
239087,6,32,1167.301
238138,6,32,1014.811
243038,6,2,4.784
239070,6,2,18.15
242945,6,122,17145.728
240922,6,122,18612.959
240962,6,122,22968.857
243845,6,122,18109.8
238077,6,122,21595.954
236203,6,12,442.96
238040,6,122,18039.52
243884,6,122,18268.117
239006,6,122,22178.236
240913,6,122,18724.534
238008,6,122,18494.268
237134,6,122,16198.073
241945,6,122,21691.648
240939,6,122,17762.821
242002,6,122,17136.82
237038,6,122,11800.53
237213,6,160,16394.513
241822,6,3,9.277
243801,6,21,1207.77
241074,6,109,10835.803
238711,6,91,10239.742
237804,6,2,0.155
237803,6,91,7596.936
241456,6,91,9363.008
241708,6,91,12100.57
241679,6,91,8699.072
239779,6,91,9830.612
236764,6,91,10469.579
243688,6,91,12332.633
236198,6,114,10821.497
240399,6,2,0.963
240404,6,13,493.545
243600,6,7,152.631
240527,6,4,84.881
241073,6,6,94.347
239512,6,2,8.471
238401,6,184,47158.763
240180,6,2,0.55
240181,6,2,0.771
241160,6,2,0.727
240179,6,2,0.23
236289,6,10,286.329
243129,6,2,0.634
238268,6,2,0.667
236290,6,11,286.347
241172,6,2,0.1
237323,6,10,388.24
237286,6,10,311.305
237348,6,192,34884.144
242298,6,184,26832.643
236572,6,184,56952.293
243196,6,184,38201.122
243173,6,184,37183.689
243359,6,184,55322.484
242302,6,184,25837.495
243374,6,2,4.977
237535,6,184,55868.438
237576,6,184,57658.846
242347,6,184,27388.273
241340,6,184,57728.797
241328,6,2,2.452
237511,6,184,52610.075
239361,6,184,25906.6
242514,6,121,3894.928
243468,6,121,4104.059
243563,6,121,5409.221
241474,6,121,4255.525
236733,6,121,6196.311
239456,6,13,92.144
239865,6,256,38016.747
241783,6,256,34807.744
241711,6,256,46805.578
242906,6,256,63165.557
242744,6,2,0.311
236891,6,2,2.944
241733,6,256,41571.81
238998,6,2,3.741
239980,6,256,64546.965
238968,6,258,66925.371
238982,6,256,57286.713
241884,6,256,63275.816
238861,6,256,56853.908
243783,6,256,36214.774
238035,6,2,1.289
239971,6,257,60901.978
239815,6,256,55695.197
238878,6,259,40356.369
243858,6,256,52498.719
237010,6,256,39892.544
236826,6,256,51054.518
241959,6,4,15.247
243927,6,2,4.053
243922,6,4,16.749
242925,6,6,28.51
243917,6,258,64063.719
243681,6,256,41773.183
239926,6,256,64819.997
236780,6,256,40182.067
238907,6,256,43672.616
238883,6,2,10.496
241801,6,256,57374.779
240780,6,256,56264.066
239762,6,256,43712.134
241070,6,2,1.505
240488,6,2,26.148
242403,6,8,223.012
243363,6,8,80.212
237548,6,8,112.42
236570,6,9,121.22
240385,6,3,19.58
239528,6,2,9.406
239523,6,2,0.16
236552,6,2,0.361
237487,6,2,11.444
239806,6,3,5.337
240759,6,256,50165.473
237722,6,256,49619.248
239925,6,256,62377.593
238858,6,256,55928.561
238022,6,256,57101.934
241707,6,256,41868.547
243906,6,2,2.095
238994,6,257,58547.419
238911,6,256,40796.034
242614,6,256,49119.713
243794,6,261,58286.712
238846,6,257,48865.926
27157,7,2,16.975
3958,7,4,20.227
91656,7,2,1.135
141090,7,2,3.259
67753,7,2,3.03
110097,7,2,0.61
6375,7,3,5.788
27160,7,41,2372.162
63611,7,40,2546.962
20768,7,2,2.575
69774,7,40,2350.99
47003,7,40,2436.449
31314,7,3,5.841
139064,7,4,13.064
93775,7,3,10.467
3596,7,4,11.451
46991,7,2,2.694
79184,7,5,74.174
53320,7,43,2905.581
108044,7,41,3907.925
1316,7,5,40.666
6343,7,6,46.816
94766,7,2,5.017
88591,7,43,3315.375
2644,7,2,0.795
2659,7,2,2.214
3521,7,3,77.656
1236,7,3,97.515
77023,7,41,3924.496
15512,7,40,3900.476
85398,7,40,2902.383
120542,7,40,2466.959
100859,7,2,4.344
113209,7,40,2450.879
99858,7,40,2711.087
118422,7,40,3093.57
39688,7,41,3300.11
139053,7,2,5.699
3420,7,41,4090.012
35437,7,2,0.38
141087,7,2,0.43
97847,7,2,3.65
2457,7,3,6.113
86468,7,12,547.64
25079,7,2,0.412
6369,7,12,575.643
74911,7,2,2.068
48058,7,2,3.899
4156,7,2,3.584
6371,7,12,531.053
102866,7,2,1.119
38605,7,12,587.713
1803,7,12,516.967
3721,7,19,933.285
79173,7,3,4.785
2075,7,3,9.951
3512,7,3,16.19
628,7,7,120.949
139063,7,6,141.098
6360,7,11,553.707
2912,7,4,9.87
3379,7,8,247.679
2873,7,7,235.537
37571,7,42,4840.389
257862,7,4,57.289
45993,7,2,7.37
64686,7,2,2.963
73875,7,2,1.295
38655,8,2,9.161
1711,8,4,62.444
77080,8,24,1125.82
54418,8,22,703.007
39756,8,22,1111.017
96835,8,22,594.182
114278,8,22,712.53
13566,8,22,549.689
159470,9,363,104501.287
157674,9,5,65.649
156895,9,366,124420.505
157618,9,364,144649.245
157742,9,363,128431.549
159122,9,363,84632.229
159449,9,2,2.221
156943,9,4,8.464
158633,9,5,15.483
158644,9,5,26.54
159435,9,13,234.859
159037,9,2,0.279
158208,9,2,0.362
159443,9,2,0.285
157764,9,2,0.54
158207,9,3,2.052
158626,9,3,2.56
156937,9,3,1.651
158628,9,13,312.917
158581,9,13,378.563
156934,9,3,11.854
159038,9,13,227.449
158627,9,13,259.753
159309,9,19,347.041
156945,9,2,0.269
159458,9,2,0.342
158640,9,2,1.204
156951,9,4,15.97
156964,9,366,105364.938
159863,9,364,115538.27
157835,9,6,76.071
158703,9,367,90199.623
159544,9,365,82328.913
157430,9,364,90214.989
157316,9,363,129138.44
157837,9,363,95189.083
158136,9,365,139542.622
159120,9,2,3.93
159985,9,6,20.575
159549,9,4,14.48
157867,9,364,93348.89
155684,9,4,12.201
156583,9,6,24.251
155980,9,19,157.944
155406,9,17,192.041
155897,9,467,115321.43
156769,9,449,185607.451
154410,9,5,17.651
156349,9,2,0.141
155159,9,2,0.296
156664,9,3,16.116
156357,9,450,92330.431
155941,9,449,121068.317
155481,9,449,101638.031
155030,9,449,130857.066
154932,9,4,27.754
154928,9,451,80372.04
155628,9,449,125057.546
154484,9,3,12.227
156272,9,456,104180.772
155699,9,15,152.07
156277,9,3,15.286
155023,9,16,157.004
155321,9,206,8760.068
155902,9,191,18924.304
156540,9,191,14361.727
155082,9,2,1.722
154780,9,191,12278.55
155364,9,191,14015.73
155348,9,191,16545.561
156252,9,191,12050.543
155322,9,206,9987.223
155621,9,191,18773.657
155090,9,5,39.194
155686,9,194,12328.88
154744,9,191,16753.064
155404,9,193,11034.221
155971,9,3,6.387
154485,9,192,12460.558
155026,9,10,84.443
154409,9,18,83.213
155035,9,4,4.185
155910,9,4,4.757
156217,9,8,43.042
154430,9,7,33.187
155604,9,12,43.397
155039,9,3,4.073
155333,9,4,9.509
154429,9,6,8.971
156527,9,2,0.39
155632,9,2,0.478
154723,9,3,0.923
155636,9,2,2.765
156533,9,2,2.763
154757,9,192,13640.245
154456,9,192,13854.072
156002,9,192,9222.296
155363,9,2,0.407
155059,9,5,23.75
154759,9,194,15304.518
154501,9,191,8880.063
155356,9,191,15036.929
155652,9,191,13889.606
154460,9,191,15266.529
155651,9,191,16115.426
156312,9,191,10652.152
155923,9,2,1.199
155927,9,191,15419.05
155133,9,191,12367.926
154458,9,192,14521.71
155414,9,191,9349.101
154793,9,191,11035.781
154795,9,191,9594.627
156501,9,688,100745.497
155741,9,4,53.107
156658,9,4,37.694
156099,9,8,83.887
155139,9,6,41.685
156380,9,10,175.815
154413,9,8,82.444
155542,9,3,7.348
156153,9,449,185695.415
155758,9,2,1.17
154880,9,2,0.913
155165,9,12,148.678
155164,9,2,2.013
155167,9,10,111.244
155478,9,10,100.319
154879,9,10,82.241
154568,9,2,3.366
154884,9,10,96.667
155486,9,10,69.921
154582,9,459,94751.696
156711,9,2,1.711
154943,9,449,97118.197
156428,9,5,10.447
156709,9,2,0.966
155819,9,4,10.061
156131,9,451,197379.959
154871,9,449,96756.387
156605,9,449,115083.182
156034,9,20,156.122
154549,9,20,220.927
154853,9,4,6.858
155461,9,22,150.004
155150,9,23,260.356
155134,9,20,207.445
155455,9,20,186.502
154861,9,471,106332.357
155190,9,2,0.733
156388,9,449,85697.177
156348,9,2,5.368
156651,9,16,255.455
155732,9,16,385.925
156500,9,463,98023.334
155099,9,449,103823.546
156395,9,449,91381.56
154728,9,449,128712.382
155823,9,450,80569.102
156779,9,449,132729.726
155238,9,449,82540.115
155784,9,2,1.304
155504,9,449,88964.311
155964,9,2,0.23
156568,9,450,107392.174
155700,9,2,0.388
156593,9,2,1.489
156601,9,5,30.23
156306,9,452,112008.324
156088,9,449,91543.897
154580,9,449,95311.382
155932,9,450,107204.146
156622,9,449,88250.738
156074,9,3,7
155775,9,450,87517.686
156086,9,2,0.226
154597,9,449,85449.068
156451,9,449,105874.65
156232,9,2,0.107
156539,9,449,121206.391
156686,9,451,85483.902
155006,9,449,200034.193
155373,9,8,55.765
154459,9,8,59.95
155374,9,454,107980.956
154772,9,2,0.668
155377,9,449,118513.284
155744,9,449,99345.5
156712,9,449,80755.778
157469,9,363,159773.329
159714,9,363,107104.92
159589,9,4,11.589
158778,9,365,156103.844
159062,9,363,109729.85
157456,9,365,81188.481
159076,9,363,97608.338
159564,9,3,5.764
159570,9,365,159682.183
157509,9,3,9.184
158804,9,364,148646.354
159107,9,2,7.962
158723,9,363,86085.495
159540,9,363,102777.242
159949,9,2,1.301
159516,9,2,0.928
158697,9,2,2.052
157615,9,367,94089.309
158250,9,6,50.272
159929,9,4,22.568
157465,9,363,158481.942
157247,9,364,129219.277
156857,9,363,140362.843
158402,9,364,117422.682
157001,9,363,104307.25
159068,9,363,109367.144
158253,9,365,102187.748
157505,9,363,146974.086
158226,9,3,4.727
158656,9,16,204.353
157360,9,2,0.641
156960,9,16,153.892
157793,9,16,208.257
158234,9,16,183.92
157356,9,2,0.494
158649,9,2,0.072
159908,9,16,200.531
159495,9,378,99120.042
159921,9,2,1.763
158061,9,363,115944.329
157442,9,363,105414.7
158764,9,2,0.071
159577,9,363,159565.685
159179,9,7,57.522
159157,9,367,85601.096
157382,9,364,99256.604
158866,9,363,104243.584
159240,9,365,95660.107
159574,9,5,22.387
159578,9,5,36.314
160017,9,5,27.415
159165,9,5,28.574
157900,9,5,25.092
157903,9,5,20.512
157458,9,2,10.076
159990,9,363,90743.348
159008,9,363,120673.109
157216,9,363,97031.161
158199,9,363,128374.826
159972,9,363,89697.448
158317,9,363,81797.604
158172,9,363,120565.653
159489,9,363,108975.027
159646,9,363,84131.466
159522,9,363,94489.465
158221,9,364,104253.278
156970,9,363,105236.118
159912,9,363,100990.185
157969,9,363,145822.901
159027,9,2,0.595
157752,9,2,1.722
158609,9,363,119924.31
156867,9,2,0.157
158127,9,363,121644.551
159992,9,3,4.712
157881,9,2,7.687
157885,9,2,7.606
158725,9,363,89776.203
158823,9,363,80394.831
159717,9,363,120324.62
157915,9,4,11.658
158066,9,7,33.619
159588,9,3,19.336
159142,9,363,107376.733
157753,9,363,128355.052
157048,9,2,1.594
157331,9,363,113681.832
158210,9,363,107561.365
154694,9,2,0.349
155607,9,3,6.484
159613,9,5,20
158357,9,364,143535.869
155254,9,449,192734.356
156724,9,449,178764.411
156173,9,449,126571.737
156335,9,449,104817.448
156729,9,449,167641.067
155640,9,449,113507.847
156765,9,449,185591.358
155175,9,2,1.412
154589,9,3,6.75
156368,9,3,6.612
155780,9,450,87164.232
156440,9,449,195476.571
156038,9,449,101509.536
154969,9,450,163352.101
