net_id,lagoslakeid,strength_km
24,178661,294862.154
24,181517,243115.932
24,178729,236999.896
24,181595,226753.304
24,172757,295561.67
24,179416,240840.813
24,180086,266126.749
24,177566,257860.581
24,172720,319012.881
24,181453,292102.649
24,181931,259057.638
24,178544,296294.322
24,182302,244882.518
24,175035,235828.901
24,176316,247618.779
24,182315,243746.36
24,178632,294180.546
24,174966,244589.569
24,180170,296654.207
24,179348,255951.628
24,173449,239263.266
24,183873,245131.07
24,178767,259313.484
24,179262,242901.966
24,179310,252095.417
24,174091,307049.656
24,177635,252016.886
24,175576,321638.918
24,180115,289805.725
24,182999,265220.431
24,174217,297223.499
24,176403,250195.147
24,178097,241793.552
24,175838,252820.248
24,176035,229583.223
24,178602,315485.304
24,172767,243253.405
24,180803,264215.845
24,175108,229724.64
24,180890,265377.635
24,178780,281173.376
24,175018,256140.484
24,179461,245984.751
24,181482,310578.147
24,175641,241378.583
24,174082,305915.146
24,180716,261052.685
24,177310,280539.72
24,176037,239675.786
24,177814,260035.882
24,173704,231125.02
24,178660,283596.764
24,179379,254559.032
24,183037,272385.068
24,177970,268820.412
24,173998,225916.812
24,174616,252651.086
24,183803,231636.78
24,177197,282206.116
24,179450,235552.04
24,179298,248260.2
24,182133,236034.532
24,179323,266369.342
24,174999,242846.711
24,174628,254918.295
24,183369,233564.17
24,183341,266305.131
24,181596,226872.499
24,180805,247798.431
24,183892,234067.688
24,180993,229650.61
24,181614,226216.478
24,176572,249823.065
24,178639,236564.554
24,174854,236143.619
24,176184,228668.483
24,175652,292397.321
24,182873,324152.831
24,181374,317009.179
24,175534,295377.519
24,180995,237439.008
24,180481,267513.996
24,178127,231452.393
24,177111,269175.08
24,174163,297674.772
24,172794,267689.384
24,174957,244489.957
24,173504,265387.084
24,183304,254206.347
25,424057,5218.589
25,424579,6097.394
25,424117,4406.305
25,424035,6131.265
25,426306,3974.792
25,426776,5451.518
25,424060,4732.949
25,425100,4067.641
25,426269,4358.981
25,427245,3918.541
25,425097,4094.569
25,424582,4085.965
25,425668,5186.153
25,424636,4950.172
25,423548,6156.07
25,426222,4903.457
25,424032,4464.732
25,426747,5776.197
25,426217,4640.609
25,423555,4018.883
26,10205,8341.552
26,128937,5265.174
26,135229,5730.92
26,59248,9011.903
26,95553,4781.243
26,16332,4942.726
26,86253,7585.202
26,17369,6305.138
26,18417,7006.788
26,6742,6710.177
26,77839,5175.089
26,6596,7287.453
26,17362,5623.712
26,70564,7222.831
26,6728,6858.165
26,136183,5765.898
26,37342,7320.389
26,7429,8457.185
26,136182,6747.01
26,12255,4822.255
26,104754,4749.809
26,91455,6488.262
26,132092,4700.096
26,101655,6970.531
26,120336,8271.235
26,6590,7397.245
26,57138,5055.309
26,69545,7068.213
26,141617,5688.878
26,135223,5621.738
26,7340,7464.603
26,111975,5889.615
26,106813,6259.393
26,130004,6490.782
26,118150,7783.945
26,140340,6636.312
26,88394,6891.871
26,95543,7728.542
26,27,8397.252
26,6610,5384.236
26,16333,7173.766
26,41625,6321.666
26,6798,6765.251
26,58198,5712.027
26,6808,7019.47
26,110940,4656.686
26,73623,7163.534
26,11231,6689.967
26,6767,7176.99
26,101663,6089.946
26,88399,6781.059
26,125607,6784.442
26,6628,6438.529
26,45756,6070.022
26,10204,7445.458
26,121398,7779.616
26,33120,5615.829
26,66490,5452.905
26,22744,7290.946
26,127904,9395.43
26,128934,7711.244
26,73630,5382.829
26,47817,8142.585
26,97596,7223.52
26,33127,5259.59
26,42691,4647.804
26,69539,5153.288
26,94534,7535.087
26,113006,6292.549
26,52027,9384.735
26,33141,6742.123
26,141633,4833.564
26,141674,7463.241
26,63394,5400.419
26,88385,5756.118
26,90453,6394.399
26,6771,5078.656
26,46768,5314.519
26,19502,7062.4
26,18430,7894.773
26,6733,6116.583
26,63386,5149.142
26,14296,8043.009
26,31074,9027.698
27,73695,130.977
27,75814,131.285
27,27963,198.455
27,132022,212.107
27,739,170.439
27,3951,148.37
28,230401,38851.314
28,229234,34207.92
28,227288,33827.664
28,229425,59383.996
28,226398,57841.365
28,224796,36119.889
28,226066,32385.632
28,224865,28806.15
28,227110,35897.656
28,231420,29847.334
28,229171,12655.661
28,227117,9146.965
28,229893,29993.416
28,225241,36158.595
28,228199,39508.34
28,224926,31367.104
28,226990,32399.731
28,230215,38250.477
28,225060,29627.524
28,226416,61066.305
28,223486,8466.678
28,228344,15388.349
28,231005,34312.809
28,229352,38163.031
28,227249,39550.915
28,225180,25050.887
28,226977,28569.215
28,228351,38754.715
28,225073,27739.245
28,224155,37916.218
28,231446,39445.27
28,229199,28104.192
28,224290,32565.913
28,227209,38441.77
28,225175,13799.311
28,229181,35043.175
28,230084,10846.483
28,227865,41242.914
28,229151,36625.863
28,225213,35167.717
28,228005,47651.849
28,227064,29519.532
28,227347,39996.147
28,224997,32929.359
28,231301,27042.937
28,228975,31512.834
28,230239,38468.91
28,225225,39640.924
28,224488,9471.526
28,227936,30369.965
28,228869,29098.76
28,225082,57774.15
28,225052,10989.571
28,227029,11823.796
28,228200,39375.23
28,226008,33904.629
28,229682,8840.178
28,227377,39179.26
28,231114,32092.263
28,230036,34614.136
28,224763,38870.291
28,226121,33463.331
28,224162,29396.043
28,224886,28902.636
28,231274,30765.758
28,224333,40690.121
28,227484,8467.895
28,229263,35482.367
28,226248,52879.877
28,225850,36742.463
28,223789,37715.394
28,228142,30234.199
28,229085,10504.031
28,230124,29499.941
28,225978,31204.179
28,229137,42159.679
28,229052,28212.066
28,228871,38730.91
28,230382,40528.215
28,226890,30021.417
28,227259,39218.454
28,226442,9347.697
28,229339,14262.103
28,227382,14768.043
28,223908,13204.033
28,231071,33071.285
28,228167,37612.298
28,228297,35105.399
28,224324,14612.138
28,224898,34691.192
28,226355,56522.155
28,230308,35706.107
28,231382,37656.997
28,223930,31157.724
28,231402,33607.707
28,226170,52674.58
28,230277,37877.301
28,230098,44009.153
28,230335,37234.496
28,227270,49640.518
28,229251,37108.505
28,230020,9054.805
28,229979,29755.978
28,228093,38740.34
28,228052,32330.082
28,231049,28126.691
28,227118,9438.837
28,226131,26664.865
28,229010,29452.013
28,224032,31708.407
28,225409,56273.269
28,224268,37326.183
28,231159,10996.363
28,226963,28326.006
28,226110,35104.789
28,229160,33697.648
28,228899,38472.315
28,225114,34508.578
28,227315,39468.139
28,229317,38927.827
28,229009,32580.203
28,224635,8622.578
28,228956,32484.665
28,231331,39623.836
28,230452,60152.211
28,231162,63339.416
28,231252,26332.951
28,230270,39299.168
28,228898,27569.55
28,225305,37930.706
28,224321,37303.505
28,227457,10100.416
28,226316,45125.097
28,231495,59714.615
28,227272,38435.613
28,228870,34544.886
28,229874,37179.635
28,226869,40702.891
28,224167,37018.636
28,229129,28563.127
28,226303,42215.107
28,228397,58131.104
28,231100,34019.005
28,230162,35003.289
28,230059,31216.173
28,227928,37510.915
28,225205,33966.822
28,230945,40475.128
28,228050,29360.913
28,230002,26758.267
28,228193,13100.113
28,225892,35087.689
28,226014,9161.589
28,226492,8472.618
28,229194,39439.909
28,230341,32346.911
28,229038,26564.483
28,224366,62066.307
28,230334,32684.813
28,229070,25444.814
28,231117,34504.997
28,228916,38053.176
28,231445,37952.007
28,230185,35289.076
28,228036,28939.835
28,230176,27580.983
28,225987,8826.388
28,229280,27844.714
28,226397,61599.407
28,226119,54920.392
28,224003,34309.903
28,227846,30602.738
28,225265,40542.309
28,229871,32160.187
28,228857,36976.783
28,223818,31134.54
28,227082,11001.715
28,226093,34097.82
28,229121,27257.564
28,225905,35089.075
28,229941,38766.165
28,227316,31611.541
28,223820,35788.864
28,229235,39843.406
28,227378,40862.91
28,227260,34473.458
28,226021,34306.912
28,231002,29520.978
28,226267,35932.165
28,224154,35065.006
28,231027,38329.249
28,227317,34978.643
28,228968,31924.856
28,231435,14341.178
28,230137,36238.957
28,225956,33615.075
28,226297,30204.74
28,226140,28976.413
28,223929,30349.357
28,224302,39606.839
28,231409,29766.224
28,228092,36929.431
28,231115,31678.649
28,224005,34068.913
28,223877,29141.708
28,230144,11157.676
28,225927,33468.075
28,225115,34319.156
28,230372,40857.471
28,229208,32218.499
28,224050,34611.821
28,228306,39337.747
28,231396,35938.875
28,224012,26617.186
28,223890,31461.27
28,230272,36360.176
28,230147,27754.166
28,231263,27347.295
28,223959,8876.662
28,227114,46425.806
28,224783,38384.876
28,226259,34180.78
28,223845,38934.655
28,228166,29982.274
28,231289,30762
28,231076,32986.111
28,224845,33089.039
28,224128,34276.495
28,230307,34428.932
28,227327,37292.206
28,226287,42863.18
28,224267,36839.563
28,231330,34261.468
28,226016,60013.221
28,229895,38490.914
28,231372,32890.086
28,231111,27841.461
28,223809,39568.544
28,228821,37127.854
28,225929,28914.179
28,231004,33971.266
28,230436,59717.496
28,228198,32304.813
28,227395,49185.055
28,227281,48723.903
28,229986,34609.001
28,226023,35051.922
28,226224,34961.799
28,230143,11180.428
28,223823,40659.391
28,228930,34478.777
28,230364,34666.655
28,228220,32603.039
28,230004,28625.281
28,228018,34387.749
28,230125,30521.493
28,229464,20103.775
28,229355,39519.055
28,228175,38931.607
28,227336,40432.948
28,227958,36457.165
28,227161,32233.271
28,224417,33816.183
28,226044,32154.632
28,227913,38994.522
28,224313,40544.785
28,226086,9478.595
28,228111,41365.96
28,231196,43673.331
28,225059,29065.214
28,231447,41433.34
28,225215,37493.921
28,224029,29381.593
28,228030,45208.551
28,228308,28677.069
28,228283,32475.4
28,227894,29095.257
28,230083,9846.745
28,231101,29865.944
28,223903,28015.517
28,231174,9390.457
28,228105,29265.052
28,223968,8934.157
28,226903,33897.875
28,228883,29106.035
28,229279,37584.382
28,227146,33401.16
28,226988,26575.912
28,229108,23949.481
28,225969,34679.386
28,231485,62014.938
28,228403,60216.125
28,224157,11880.475
28,229222,24930.248
28,229327,34585.297
28,231229,42345.321
28,231145,27011.432
28,227815,32440.447
28,230092,30400.273
28,231444,47915.725
28,225309,14695.85
28,228992,30685.042
28,224131,42414.86
28,227197,26266.04
28,228121,10573.688
28,229978,31278.164
28,224844,30236.652
28,227271,38921.586
28,224216,36480.272
28,230169,43367.09
28,228971,26438.463
28,228294,37790.397
28,227182,33655.05
28,225156,40445.566
28,225204,31913.014
28,231006,38543.367
28,230302,21105.112
28,230140,44035.83
28,223916,31929.818
28,224225,26516.806
28,230922,35646.839
28,231319,40279.228
28,230193,31019.437
28,224198,37383.026
28,224199,39483.926
28,229373,38770.554
28,224907,28329.981
28,225266,28667.839
28,224115,10288.918
28,231302,24535.418
28,228849,38639.186
28,229310,36827.579
28,230231,37737.138
29,94863,27568.389
29,130717,7242.026
29,130716,30434.893
29,6434,27892.927
29,40856,26117.004
29,82366,27682.278
29,39798,30906.469
29,64779,26049.614
29,77116,25647.961
29,50246,7398.261
29,67838,7012.114
29,101990,25789.398
29,79269,26203.976
29,81340,25525.878
29,94879,23649.202
29,39783,24115.876
29,56431,29880.417
29,64765,22973.801
29,34494,27881.784
29,121715,9082.67
29,113295,25535.824
29,119573,9770.583
29,78192,25054.625
29,17680,24169.15
29,117439,28217.317
29,56427,22504.982
29,64763,28498.776
29,129671,27672.879
29,112330,23162.633
29,94867,33910.525
29,108139,27356.784
29,41964,27874.568
29,43034,7047.407
29,112329,25937.125
29,71867,26765.804
29,15617,7562.257
29,30337,23658.862
29,105083,24273.781
29,33441,7387.857
29,99951,22400.447
29,113292,22968.597
29,127588,25160.532
29,36587,29201.063
29,69888,6985.566
29,18755,28094.167
29,46100,25988.693
29,40873,25033.49
29,129663,28370.968
29,37663,28029.603
29,134884,24728.628
29,126565,25456.823
29,116434,25030.242
29,46089,22421.943
29,69884,28557.627
29,101993,7045.535
29,117419,26757.228
29,31427,30496.714
29,46101,29473.037
29,54464,8237.884
29,83443,25750.189
29,131783,24998.788
29,65791,24607.381
29,98965,23107.891
29,29275,25711.537
29,129672,23070.672
29,32443,8279.979
29,40868,24509.41
29,52347,28016.969
29,83458,25607.968
29,102963,21070.991
29,35536,8820.6
29,51303,31984.587
29,17681,21907.822
29,93847,25723.638
29,44045,26787.385
29,58505,8056.859
29,122747,23443.289
29,26243,26455.008
29,6404,24121.437
29,125913,29612.137
29,46099,11239.093
29,78194,7367.786
29,117430,27064.182
29,117421,25652.082
29,127597,31850.902
29,137948,22004.422
29,116432,9191.032
29,131782,7302.711
29,87656,26475.04
29,32457,7524.709
29,135897,26469.837
29,112331,21072.046
29,85507,24169.756
29,84534,24657.213
29,113300,28680.667
29,25189,26416.548
29,100963,27076.108
29,40857,25074.001
29,102980,29842.643
29,44050,7873.843
29,137962,29710.906
29,56436,9241.528
29,39784,31976.978
29,119581,8134.555
29,133867,27329.764
29,59591,29064.191
29,98963,24104.168
29,135893,11493.173
29,99956,22761.82
29,124849,7262.59
29,20876,24517.6
29,47077,27788.384
29,24146,32335.793
29,30348,27498.717
29,7425,22753.444
29,31438,22966.082
29,98958,28981.251
29,86568,25462.546
29,9053,7543.941
29,40871,24782.797
29,138958,8709.179
29,63719,25071.03
29,48150,8887.767
29,88693,28716.902
29,63724,24305.613
29,28214,30695.872
29,60547,29496.88
29,16639,27219.168
29,138947,29488.353
29,35541,7190.754
29,109222,24968.022
29,134874,22910.854
29,77113,29628.451
29,32452,28946.232
29,54459,7611.164
29,47087,25888.154
29,68818,31482.319
29,71865,27851.749
29,105080,26913.999
29,73971,7439.741
29,114312,25699.595
29,89747,21075.688
29,140993,28181.748
29,73972,24083.571
29,20880,22185.353
29,53427,24173.477
29,126564,22540.05
30,1054,22.362
30,2628,14.4
30,1109,25.887
30,121618,35.241
31,443466,20840.867
31,444540,15812.209
31,446297,19084.273
31,446794,15628.988
31,445718,15203.921
31,444912,26940.169
31,444860,15517.24
31,444951,20061.221
31,446729,21250.877
31,446736,22596.819
31,443524,15000.906
31,443890,18829.178
31,443583,23316.277
31,443849,14528.729
31,444007,16110.692
31,445767,17586.714
31,443501,18343.725
31,446167,21561.155
31,444423,28856.841
31,446751,20519.661
31,444893,14725.136
31,446685,15370.534
31,446195,16510.025
31,444367,15754.233
31,446738,18448.782
31,446251,23372.585
31,445756,15877.853
31,443947,14716.782
31,446735,19037.881
31,445752,16374.427
31,445754,20433.443
31,444363,16768.194
31,444023,16353.491
31,443893,17306.405
31,444305,15290.142
31,446237,14653.864
31,444798,14657.646
31,446163,21304.013
31,444512,18844.882
31,444545,16368.572
31,446170,20684.041
31,444849,15491.759
31,446795,17812.057
31,446292,19626.476
31,444871,16734.48
31,446218,15286.324
31,443607,19953.297
31,446806,18931.073
31,445389,22842.455
31,446576,15887.346
31,446241,31537.351
31,446731,18776.193
31,445822,21830.346
31,445466,18093.689
31,444969,15968.899
31,443487,17087.364
31,444343,17913.568
31,444811,21186.917
31,444970,17002.916
31,446077,19321.994
31,446708,14872.141
31,443976,26319.692
31,445325,14564.75
31,446180,22750.077
31,444444,21720.54
31,446308,15131.482
31,443503,15979.478
31,445852,18916.549
31,444373,21924.48
31,446719,26162.918
31,446689,14946.549
31,445824,19922.649
31,444930,26233.643
31,444350,16748.635
31,443582,25866.314
31,445416,17208.434
31,443545,31765.313
31,446665,15381.272
31,443837,17021.278
